customerID,SeniorCitizen,tenure,MultipleLines,InternetService,TechSupport,Contract,MonthlyCharges,TotalCharges,Churn,StreamersWithTechSupport,Safer,Family,OnlinePayment,All,ExpectedRechargeTimes,MonthlyChargesBin
4791-QRGMF,0,59,1,0,0,12,99.5,5961.1,1,1,0,0,0,0,4.916666666666667,1
5655-JSMZM,1,49,1,0,0,1,96.2,4718.25,1,1,0,0,1,0,49.0,1
3943-KDREE,0,26,1,0,0,1,74.95,1834.95,1,0,0,0,0,0,26.0,1
1010-DIAUQ,0,5,0,0,0,1,96.5,492.55,1,1,0,0,0,0,5.0,1
4195-SMMNX,0,2,0,2,0,1,20.35,33.2,1,0,0,0,0,0,2.0,0
8445-DNBAE,0,1,1,1,0,1,50.05,50.05,0,0,0,0,1,0,1.0,0
0374-FIUCA,0,65,0,2,0,24,20.4,1414.45,0,0,0,0,0,0,2.7083333333333335,0
9795-VOWON,0,7,0,1,0,12,24.35,150.85,0,0,0,0,0,0,0.5833333333333334,0
5899-OUVKV,0,31,0,0,0,1,94.5,2979.2,0,1,0,0,1,0,31.0,1
1271-SJBGZ,1,12,0,1,1,1,43.65,526.95,1,1,0,0,1,0,12.0,0
3911-RSNHI,0,71,0,1,1,24,61.4,4310.35,0,1,0,0,0,0,2.9583333333333335,0
2450-ZKEED,0,11,0,1,1,12,53.8,651.55,0,0,0,0,0,0,0.9166666666666666,0
3279-DYZQM,0,71,0,2,0,24,19.45,1378.45,0,0,0,1,0,0,2.9583333333333335,0
4013-TLDHQ,0,19,0,0,0,1,78.25,1490.95,1,0,0,0,1,0,19.0,1
8824-RWFXJ,0,3,0,1,0,1,56.15,168.15,1,0,0,1,0,0,3.0,0
9309-BZGNT,1,69,0,1,0,12,29.8,2134.3,0,0,0,0,0,0,5.75,0
3669-LVWZB,0,5,0,1,0,1,51.0,305.95,1,1,0,0,0,0,5.0,0
5889-LFOLL,0,13,1,0,0,1,84.6,1115.2,1,1,0,0,1,0,13.0,1
4779-ZGICK,0,48,1,2,0,24,23.55,1173.35,0,0,0,1,0,0,2.0,0
9822-OAOVB,0,1,0,1,0,1,55.45,55.45,0,1,0,0,1,0,1.0,0
9103-CXVOK,0,1,0,2,0,1,19.75,19.75,0,0,0,1,0,0,1.0,0
7250-EQKIY,0,1,0,1,0,1,50.45,50.45,1,0,0,1,0,0,1.0,0
0639-TSIQW,0,67,1,0,0,1,102.95,6886.25,1,1,1,0,0,0,67.0,1
7469-LKBCI,0,16,0,2,0,24,18.95,326.8,0,0,0,0,0,0,0.6666666666666666,0
6651-RLGGM,0,67,1,2,0,24,26.3,1688.9,0,0,0,1,0,0,2.7916666666666665,0
8132-YPVBX,0,6,0,0,0,1,85.95,514.6,0,1,0,0,0,0,6.0,1
0812-WUPTB,1,1,0,0,0,1,70.85,70.85,1,0,0,0,0,0,1.0,1
9172-ANCRX,0,10,1,0,0,1,98.7,973.25,1,1,0,0,1,0,10.0,1
0772-GYEQQ,0,3,0,0,1,1,88.35,262.05,1,1,0,0,0,0,3.0,1
3308-MHOOC,0,1,0,2,0,1,19.2,19.2,0,0,0,0,0,0,1.0,0
8375-DKEBR,1,1,0,0,0,1,69.6,69.6,1,0,0,0,1,0,1.0,0
9833-TGFHX,0,42,1,0,0,12,97.1,4016.75,0,1,0,1,0,0,3.5,1
2890-WFBHU,0,59,1,1,1,12,79.85,4786.1,0,1,1,0,0,0,4.916666666666667,1
6692-YQHXC,0,16,0,0,0,1,69.95,1205.5,0,0,0,0,0,0,16.0,0
0564-JJHGS,0,9,1,0,0,1,95.5,829.1,1,1,0,0,1,0,9.0,1
4795-WRNVT,0,40,0,1,0,1,65.1,2586.0,0,1,0,0,0,0,40.0,0
1465-WCZVT,0,3,0,2,0,1,19.65,60.65,0,0,0,1,0,0,3.0,0
6674-KVJHG,0,11,1,2,0,12,25.2,245.15,0,0,0,0,0,0,0.9166666666666666,0
1099-BTKWT,0,68,0,1,0,12,54.4,3723.65,0,1,0,0,1,0,5.666666666666667,0
7527-QNRUS,0,17,1,2,0,24,25.15,412.6,0,0,0,1,0,0,0.7083333333333334,0
6060-DRTNL,1,5,0,0,0,1,84.85,415.55,1,1,0,0,0,0,5.0,1
8821-XNHVZ,0,1,0,0,0,1,80.05,80.05,1,1,0,1,0,0,1.0,1
9633-DENPU,0,47,0,1,0,1,58.6,2723.4,0,1,0,0,0,0,47.0,0
2171-UDMFD,0,32,0,2,0,1,19.45,674.55,0,0,0,1,0,0,32.0,0
8818-XYFCQ,0,32,1,0,0,1,99.55,3204.65,1,1,0,1,0,0,32.0,1
9575-IWCAZ,0,6,1,2,0,12,25.1,171.0,0,0,0,0,0,0,0.5,0
4012-ZTHBR,0,21,0,1,0,1,44.95,926.25,0,0,0,1,1,0,21.0,0
5312-UXESG,0,41,1,0,0,1,98.05,3990.6,0,1,0,0,0,0,41.0,1
9938-TKDGL,0,68,0,0,1,24,99.55,6668.0,0,1,0,1,1,0,2.8333333333333335,1
2208-MPXIO,0,45,0,2,0,24,20.0,886.4,0,0,0,1,0,0,1.875,0
6322-PJJDJ,0,49,0,0,0,24,94.8,4690.65,0,1,0,0,1,0,2.0416666666666665,1
2977-CEBSX,0,66,1,1,1,24,90.05,5965.95,0,1,1,0,0,0,2.75,1
7950-XWOVN,0,11,0,1,0,1,34.7,383.55,0,0,0,0,0,0,11.0,0
1862-QRWPE,0,48,0,2,0,24,20.65,1057.0,0,0,0,1,0,0,2.0,0
3470-BTGQO,0,21,0,1,0,1,45.65,985.05,0,0,0,0,0,0,21.0,0
6416-JNVRK,0,46,0,1,0,12,55.65,2688.85,0,1,0,0,0,0,3.8333333333333335,0
4760-XOHVN,0,1,0,2,0,1,19.45,19.45,1,0,0,1,0,0,1.0,0
4550-VBOFE,1,70,1,0,0,1,102.95,7101.5,1,1,0,0,1,0,70.0,1
7036-ZZKBD,0,31,0,1,1,1,66.4,2019.8,0,1,0,0,0,0,31.0,0
8561-NMTBD,0,67,1,0,1,12,112.35,7388.45,0,1,0,1,0,0,5.583333333333333,0
5071-FBJFS,0,4,0,1,0,1,50.3,217.1,0,0,0,1,0,0,4.0,0
3729-OWRVL,1,65,1,0,1,24,110.35,7246.15,0,1,0,0,1,0,2.7083333333333335,0
9880-TDQAC,0,72,0,1,1,24,60.0,4264.0,0,1,0,1,1,0,3.0,0
7101-HRBLJ,0,72,0,1,1,24,83.7,6096.9,0,1,1,1,0,1,3.0,1
4742-DRORA,0,60,1,0,0,12,95.4,5812.0,0,1,0,1,0,0,5.0,1
0374-IOEGQ,0,3,0,1,0,1,44.6,122.7,0,0,0,0,0,0,3.0,0
5149-CUZUJ,0,28,0,0,1,12,92.9,2768.35,0,1,0,1,0,0,2.3333333333333335,1
2208-UGTGR,0,56,1,0,0,1,98.6,5581.05,0,1,0,0,0,0,56.0,1
9926-PJHDQ,0,72,1,1,0,24,76.8,5468.45,0,1,0,1,0,0,3.0,1
0440-QEXBZ,0,44,1,1,0,1,50.15,2139.1,0,0,0,0,0,0,44.0,0
4391-LNRXK,0,22,0,0,1,1,94.95,2142.8,0,1,0,0,0,0,22.0,1
2011-TRQYE,0,18,0,1,0,1,33.5,600.0,1,0,0,0,0,0,18.0,0
9889-TMAHG,1,8,0,0,1,1,100.3,832.35,1,1,0,0,0,0,8.0,1
2123-VSCOT,0,59,1,1,1,24,72.1,4194.85,0,1,0,1,0,0,2.4583333333333335,1
6445-TNRXS,0,68,1,0,1,24,114.7,7849.85,0,1,1,1,0,1,2.8333333333333335,0
3018-TFTSU,0,12,0,0,0,1,81.7,858.6,1,0,0,0,0,0,12.0,1
2371-JUNGC,0,11,0,2,0,1,20.25,208.0,0,0,0,0,0,0,11.0,0
8818-DOPVL,1,46,1,0,0,1,104.45,4863.85,0,1,0,0,1,0,46.0,1
5188-HGMLP,1,54,1,0,0,1,74.0,3919.15,0,0,0,0,0,0,54.0,1
8317-BVKSO,0,14,0,2,0,1,20.05,299.3,0,0,0,0,1,0,14.0,0
8963-MQVYN,0,22,0,2,0,1,20.55,469.85,0,0,0,0,1,0,22.0,0
6680-NENYN,0,43,1,0,0,24,104.6,4759.85,1,1,0,0,1,0,1.7916666666666667,1
6705-LXORM,1,5,0,0,0,1,70.05,302.6,0,0,0,0,0,0,5.0,1
3623-FQBOX,0,21,0,2,0,1,19.95,416.4,0,0,0,0,0,0,21.0,0
1574-DYCWE,0,51,0,2,0,24,19.95,1028.75,0,0,0,1,0,0,2.125,0
6518-LGAOV,0,38,1,0,1,1,105.0,4026.4,1,1,0,0,1,0,38.0,1
2739-CCZMB,0,5,0,2,0,1,20.35,122.0,0,0,0,0,0,0,5.0,0
5529-GIBVH,0,47,0,2,0,24,20.15,1046.2,0,0,0,0,0,0,1.9583333333333333,0
6145-NNPNO,0,1,0,1,0,1,44.15,44.15,0,0,0,0,0,0,1.0,0
3572-UOLYZ,0,46,1,0,1,1,84.8,3958.85,0,0,0,0,0,0,46.0,1
9758-MFWGD,1,48,0,1,0,12,29.9,1388.75,0,0,0,1,0,0,4.0,0
2824-MYYBN,0,37,1,0,0,1,95.25,3314.15,0,1,0,1,1,0,37.0,1
2697-NQBPF,0,34,1,0,1,1,105.35,3540.65,0,1,0,0,1,0,34.0,1
2379-ENZGV,0,6,0,0,0,1,84.85,523.5,1,1,0,0,1,0,6.0,1
7816-VGHTO,0,6,0,1,1,24,40.55,217.5,0,0,0,1,0,0,0.25,0
3753-TSEMP,0,15,0,0,0,1,88.15,1390.6,1,1,0,0,0,0,15.0,1
2474-BRUCM,1,40,1,0,0,1,101.85,4086.3,1,1,0,0,0,0,40.0,1
1660-HSOOQ,0,1,0,1,0,1,49.65,49.65,1,0,0,0,0,0,1.0,0
6979-ZNSFF,0,8,1,0,0,1,87.05,762.1,1,1,0,0,1,0,8.0,1
7319-VENRZ,0,7,0,1,1,1,64.3,445.95,0,1,0,0,0,0,7.0,0
0220-EBGCE,0,2,0,0,0,1,85.85,167.3,1,1,0,0,1,0,2.0,1
0696-UKTOX,0,23,0,1,1,1,54.15,1312.45,0,0,0,0,0,0,23.0,0
3058-WQDRE,0,13,0,1,0,1,25.15,331.85,0,0,0,0,0,0,13.0,0
2079-FBMZK,0,6,0,0,0,1,69.25,418.4,1,0,0,0,0,0,6.0,0
6108-OQZDQ,0,4,1,0,0,1,97.95,384.5,1,1,0,1,1,0,4.0,1
3722-WPXTK,0,1,0,0,0,1,88.35,88.35,1,1,0,0,1,0,1.0,1
6260-XLACS,0,4,0,2,0,12,19.7,117.8,0,0,0,0,0,0,0.3333333333333333,0
9220-CXRSC,0,69,1,1,1,24,61.4,4059.85,0,0,0,1,0,0,2.875,0
6369-MCAKO,0,68,1,1,1,24,89.05,6185.8,0,1,1,1,0,1,2.8333333333333335,1
8143-ETQTI,0,23,0,2,0,24,19.65,451.55,0,0,0,1,0,0,0.9583333333333334,0
9249-FXSCK,0,52,1,0,1,12,111.25,5916.45,1,1,0,0,0,0,4.333333333333333,0
8845-LWKGE,0,30,0,1,1,12,64.5,1985.15,0,1,0,1,1,0,2.5,0
3793-MMFUH,1,13,1,0,0,1,95.05,1290.0,1,1,0,0,1,0,13.0,1
4879-GZLFH,0,42,0,0,0,1,92.15,3875.4,0,1,0,1,1,0,42.0,1
7078-NVFAM,0,32,0,1,0,1,35.15,1051.05,0,0,0,1,1,0,32.0,0
0156-FVPTA,0,22,0,1,1,1,54.2,1152.7,1,0,0,0,1,0,22.0,0
5976-JCJRH,0,10,0,0,0,1,70.3,738.2,1,0,0,0,1,0,10.0,1
7932-WPTDS,1,1,0,1,0,1,24.8,24.8,1,0,0,0,1,0,1.0,0
8961-QDZZJ,0,57,0,0,0,12,95.0,5535.8,0,1,0,1,1,0,4.75,1
0810-DHDBD,0,52,1,1,1,12,74.0,3877.65,0,1,0,0,0,0,4.333333333333333,1
6712-OAWRH,1,26,0,0,0,1,91.25,2351.8,1,1,0,0,1,0,26.0,1
0958-YHXGP,0,7,0,0,0,1,69.9,497.3,0,0,0,0,0,0,7.0,0
9253-QXKBE,1,29,1,0,0,1,94.45,2653.65,1,1,0,0,1,0,29.0,1
9644-KVCNC,0,66,1,0,0,12,92.15,6056.9,0,1,0,0,0,0,5.5,1
3768-VHXQO,0,67,1,2,0,24,24.85,1583.5,0,0,0,0,0,0,2.7916666666666665,0
9565-AXSMR,0,52,0,2,0,24,19.2,1054.75,0,0,0,1,0,0,2.1666666666666665,0
7041-TXQJH,0,37,0,1,0,1,40.2,1478.85,0,1,0,0,0,0,37.0,0
6366-ZGQGL,0,1,0,1,0,1,24.8,24.8,1,0,0,0,0,0,1.0,0
5774-QPLTF,0,50,0,2,0,12,20.35,938.95,0,0,0,1,0,0,4.166666666666667,0
1945-XISKS,0,67,0,2,0,24,19.65,1335.2,0,0,0,0,0,0,2.7916666666666665,0
2782-JEEBU,0,21,0,1,1,1,36.0,780.15,0,0,0,0,0,0,21.0,0
7845-URHJN,0,8,0,2,0,1,20.15,156.25,1,0,0,0,0,0,8.0,0
5524-KHNJP,0,33,0,1,0,12,74.75,2453.3,0,1,0,1,0,0,2.75,1
7521-YXVZY,0,3,0,2,0,1,19.95,58.3,0,0,0,0,0,0,3.0,0
7209-JCUDS,0,10,0,0,0,1,94.9,1048.85,1,1,0,0,1,0,10.0,1
7249-WBIYX,0,10,1,0,0,1,85.6,813.85,1,1,0,0,1,0,10.0,1
0265-PSUAE,0,16,0,0,0,1,100.7,1522.7,0,1,0,1,0,0,16.0,1
8780-YRMTT,0,66,0,1,1,24,47.4,3177.25,0,0,1,0,0,0,2.75,0
4948-WBBKL,1,36,1,0,0,1,74.9,2659.45,0,0,0,0,0,0,36.0,1
5804-JMYIO,0,39,0,2,0,24,19.75,757.95,0,0,0,1,0,0,1.625,0
6024-RUGGH,0,72,1,2,0,24,25.2,1798.9,0,0,0,1,0,0,3.0,0
2589-AYCRP,0,50,0,2,0,12,19.75,989.05,0,0,0,0,0,0,4.166666666666667,0
0235-KGSLC,0,1,0,0,0,1,85.55,85.55,1,1,0,0,0,0,1.0,1
9225-BZLNZ,0,72,1,1,0,24,85.25,6083.1,0,1,1,0,1,0,3.0,1
0442-TDYUO,0,48,0,2,0,24,20.05,1036.0,0,0,0,0,0,0,2.0,0
3932-IJWDZ,0,45,1,0,1,1,103.65,4747.85,0,1,0,0,0,0,45.0,1
3138-BKYAV,0,6,0,0,0,1,85.35,489.45,1,1,0,0,1,0,6.0,1
8190-ZTQFB,0,41,0,1,0,12,51.35,2075.1,0,1,0,0,1,0,3.4166666666666665,0
5138-WVKYJ,0,10,1,0,0,1,98.55,1008.55,1,1,0,0,0,0,10.0,1
5383-MMTWC,1,8,1,0,0,1,84.0,613.4,1,1,0,0,1,0,8.0,1
4526-RMTLL,0,8,1,1,1,24,76.15,645.8,0,1,0,1,0,0,0.3333333333333333,1
2133-TSRRM,0,34,0,0,0,1,105.35,3688.6,0,1,1,0,0,0,34.0,1
9408-SSNVZ,0,4,0,0,0,1,70.15,268.35,1,0,0,0,1,0,4.0,1
5243-SAOTC,0,54,1,0,0,1,79.85,4308.25,0,0,0,0,0,0,54.0,1
0641-EVBOJ,0,3,0,0,1,1,82.3,214.4,0,0,0,0,0,0,3.0,1
2990-HWIML,0,6,0,0,0,1,89.5,573.3,1,1,0,0,1,0,6.0,1
2194-IIQOF,0,71,1,1,1,24,89.3,6388.65,0,1,1,0,0,0,2.9583333333333335,1
7351-KYHQH,1,7,0,1,0,1,64.95,493.65,0,1,0,0,1,0,7.0,0
7661-CPURM,0,19,0,0,1,12,87.7,1725.95,0,1,0,0,0,0,1.5833333333333333,1
2898-LSJGD,0,21,0,1,0,12,55.95,1157.05,1,1,0,1,1,0,1.75,0
7338-ERIVA,0,39,0,1,1,12,45.05,1790.6,0,1,0,0,0,0,3.25,0
1579-KLYDT,0,7,1,0,0,1,90.45,593.45,1,1,0,0,1,0,7.0,1
5402-HTOTQ,0,16,1,1,0,1,55.3,875.35,0,0,0,0,0,0,16.0,0
3014-WJKSM,0,29,0,0,0,1,75.3,2263.4,0,0,0,0,0,0,29.0,1
2452-SNHFZ,0,47,0,0,0,1,75.45,3545.1,0,0,0,0,0,0,47.0,1
9305-CDSKC,0,8,1,0,0,1,99.65,820.5,1,1,0,0,1,0,8.0,1
1237-WIYYZ,0,18,0,2,0,1,19.55,389.25,0,0,0,0,0,0,18.0,0
5498-TXHLF,0,34,1,0,0,1,87.45,2874.15,1,1,0,1,0,0,34.0,1
5197-LQXXH,0,71,1,1,1,24,83.3,5894.5,0,1,0,0,0,0,2.9583333333333335,1
1972-XMUWV,0,65,0,1,1,24,59.8,3808.2,0,1,0,0,0,0,2.7083333333333335,0
1832-PEUTS,0,62,1,0,0,24,89.1,5411.65,0,1,0,1,0,0,2.5833333333333335,1
7629-WFGLW,1,56,1,0,1,12,95.65,5471.75,0,0,1,0,0,0,4.666666666666667,1
3338-CVVEH,0,12,1,0,0,1,94.55,1173.55,0,1,0,0,0,0,12.0,1
9804-ICWBG,0,1,0,0,0,1,69.9,69.9,1,0,0,0,1,0,1.0,0
8212-DJRCH,0,5,0,0,0,1,90.35,434.5,0,1,0,1,0,0,5.0,1
0378-NHQXU,0,17,1,0,0,1,88.25,1460.65,1,1,0,1,0,0,17.0,1
7181-BQYBV,0,1,1,0,0,1,102.45,102.45,1,1,0,1,1,0,1.0,1
1428-GTBJJ,0,11,0,0,0,1,74.55,824.75,1,0,0,0,1,0,11.0,1
7247-XOZPB,0,53,1,1,1,12,77.4,4155.95,0,1,0,0,0,0,4.416666666666667,1
1049-FYSYG,0,17,0,1,0,1,35.65,646.05,0,0,0,0,0,0,17.0,0
6481-OGDOO,0,67,0,0,0,12,90.6,6056.15,1,1,0,0,0,0,5.583333333333333,1
2458-EOMRE,0,11,0,1,0,1,64.05,733.95,0,1,0,0,0,0,11.0,0
9334-GWGOW,1,7,1,0,0,1,74.85,485.25,0,0,0,0,1,0,7.0,1
4549-ZDQYY,0,52,0,1,1,12,57.95,3042.25,0,0,0,0,0,0,4.333333333333333,0
9689-PTNPG,0,2,0,0,0,1,80.25,144.55,1,1,0,0,1,0,2.0,1
2041-JIJCI,0,5,1,1,0,1,64.0,370.25,0,1,0,0,1,0,5.0,0
0281-CNTZX,0,63,0,2,0,24,19.95,1234.8,0,0,0,0,0,0,2.625,0
7639-OPLNG,0,70,1,1,1,24,79.25,5731.85,0,1,1,1,0,1,2.9166666666666665,1
8338-QIUNR,0,72,1,1,1,24,66.5,4811.6,0,0,0,1,0,0,3.0,0
8587-XYZSF,0,67,0,1,1,24,50.55,3260.1,0,0,0,0,0,0,2.7916666666666665,0
5919-VCZYM,0,2,0,2,0,1,20.05,42.7,0,0,0,0,0,0,2.0,0
2740-JFBOK,0,10,1,2,0,1,24.0,226.55,0,0,0,0,1,0,10.0,0
6092-QZVPP,0,36,0,1,1,1,79.2,2854.95,0,1,0,0,0,0,36.0,1
3941-XTSKM,0,42,0,1,0,12,45.1,2049.05,0,1,0,1,0,0,3.5,0
0961-ZWLVI,0,49,1,0,0,12,109.2,5290.45,0,1,1,0,0,0,4.083333333333333,1
7503-ZGUZJ,0,1,1,0,0,1,84.65,84.65,1,1,0,0,0,0,1.0,1
1051-EQPZR,0,44,0,2,0,1,19.6,780.25,0,0,0,1,0,0,44.0,0
9851-QXEEQ,0,41,1,0,0,1,104.7,4346.4,1,1,0,0,1,0,41.0,1
9367-OIUXP,0,4,0,2,0,1,20.7,73.05,0,0,0,0,0,0,4.0,0
4130-MZLCC,0,5,0,1,0,1,50.55,244.75,0,0,0,0,0,0,5.0,0
3647-GMGDH,0,22,0,0,0,1,94.7,1914.9,1,1,0,0,0,0,22.0,1
9508-ILZDG,1,34,1,0,1,1,96.35,3190.25,0,1,0,0,1,0,34.0,1
4628-CTTLA,0,57,0,1,0,1,39.3,2111.45,1,1,0,0,1,0,57.0,0
1657-DYMBM,0,53,0,2,0,24,19.9,1110.05,0,0,0,0,0,0,2.2083333333333335,0
0742-NXBGR,0,1,0,0,0,1,82.3,82.3,1,0,0,0,1,0,1.0,1
2619-WFQWU,0,1,0,0,0,1,70.15,70.15,1,0,0,0,0,0,1.0,1
5429-LWCMV,0,12,1,0,0,1,89.15,1057.55,0,1,0,0,1,0,12.0,1
0856-NAOES,0,6,0,1,0,1,60.9,414.1,0,1,0,0,0,0,6.0,0
5095-AESKG,0,3,1,0,0,1,91.5,242.95,1,1,0,0,0,0,3.0,1
9207-ZPANB,0,37,1,1,1,12,67.45,2443.3,0,0,1,0,0,0,3.0833333333333335,0
2139-FQHLM,0,19,0,0,1,1,89.95,1682.4,0,1,0,0,0,0,19.0,1
8204-YJCLA,1,72,0,1,1,24,64.8,4732.35,0,1,1,1,0,1,3.0,0
2739-CACDQ,1,17,1,0,0,1,82.65,1470.05,0,0,0,0,0,0,17.0,1
5652-MSDEY,0,10,1,0,0,1,75.75,777.3,0,0,0,0,0,0,10.0,1
3669-WHAFY,0,71,1,0,1,24,115.15,8078.1,0,1,1,0,0,0,2.9583333333333335,0
0621-CXBKL,0,53,0,2,0,24,18.7,1005.7,0,0,0,0,0,0,2.2083333333333335,0
2430-USGXP,0,24,1,0,0,1,101.05,2391.8,1,1,0,0,1,0,24.0,1
7721-DVEKZ,0,1,0,2,0,1,19.65,19.65,0,0,0,0,0,0,1.0,0
1612-EOHDH,0,1,0,1,0,1,45.15,45.15,1,0,0,0,0,0,1.0,0
4547-KQRTM,0,10,1,0,0,1,80.05,830.7,1,0,0,0,0,0,10.0,1
5360-XGYAZ,0,72,0,1,1,24,65.65,4664.5,0,1,1,1,0,1,3.0,0
9073-ZZIAY,0,62,0,1,1,24,86.1,5215.25,0,1,1,1,0,1,2.5833333333333335,1
3315-TOTBP,0,15,1,0,0,1,76.0,1130.85,1,0,0,0,0,0,15.0,1
2225-ZRGSG,0,70,1,0,1,24,93.9,6579.05,1,0,1,1,0,0,2.9166666666666665,1
3644-QXEHN,0,13,0,0,0,1,97.0,1334.45,0,1,0,1,0,0,13.0,1
8535-SFUTN,0,61,1,0,0,1,106.45,6300.15,0,1,0,0,1,0,61.0,1
4614-NUVZD,0,1,0,0,0,1,81.1,81.1,1,1,0,0,1,0,1.0,1
8774-GSBUN,0,72,1,2,0,24,25.4,1797.1,0,0,0,0,0,0,3.0,0
6817-WTYHE,0,2,0,1,0,1,44.9,111.05,0,0,0,0,0,0,2.0,0
2632-IVXVF,0,68,1,0,1,24,111.75,7511.3,0,1,0,1,0,0,2.8333333333333335,0
1282-IHQAC,1,70,0,1,0,12,44.05,3011.65,0,1,0,0,0,0,5.833333333333333,0
2880-FPNAE,1,2,0,0,0,1,74.2,140.1,0,0,0,0,1,0,2.0,1
0691-IFBQW,1,46,1,0,0,12,110.0,4874.8,1,1,1,0,1,0,3.8333333333333335,1
0526-SXDJP,0,72,0,1,0,24,42.1,2962.0,0,0,1,0,0,0,3.0,0
5373-SFODM,1,36,1,0,0,1,85.25,3132.75,1,1,0,0,0,0,36.0,1
0434-CSFON,0,47,1,0,0,1,100.5,4707.1,0,1,0,0,1,0,47.0,1
0886-QGENL,1,27,0,0,0,1,101.25,2754.45,1,1,0,0,1,0,27.0,1
9432-VOFYX,0,17,0,0,0,1,70.8,1207.0,0,0,0,0,1,0,17.0,1
3567-PQTSO,0,53,1,0,0,12,105.25,5576.3,0,1,0,1,1,0,4.416666666666667,1
8080-DDEMJ,1,1,0,1,0,1,45.1,45.1,1,0,0,0,0,0,1.0,0
9754-CLVZW,0,26,0,1,1,1,38.85,1025.15,0,0,0,1,0,0,26.0,0
5536-RTPWK,0,49,1,0,0,1,99.05,4853.75,1,1,0,0,0,0,49.0,1
0872-NXJYS,0,9,0,0,0,1,79.55,723.4,1,1,0,0,1,0,9.0,1
8999-YPYBV,0,45,0,1,1,24,84.35,3858.05,0,1,1,1,0,1,1.875,1
7963-GQRMY,0,3,0,1,0,1,44.3,134.5,1,0,0,1,0,0,3.0,0
2982-VPSGI,0,11,1,0,0,1,94.0,1078.9,1,1,0,0,1,0,11.0,1
9435-JMLSX,0,71,0,1,1,24,86.1,6045.9,0,1,1,0,0,0,2.9583333333333335,1
4622-YNKIJ,0,33,0,0,1,24,88.95,3027.65,0,1,0,0,1,0,1.375,1
1057-FOGLZ,0,18,0,2,0,1,19.65,391.7,0,0,0,0,0,0,18.0,0
4334-HOWRP,1,72,0,1,1,24,64.95,4546.0,0,1,1,0,0,0,3.0,0
9223-UCPVT,0,1,0,0,0,1,94.4,94.4,1,1,0,0,0,0,1.0,1
1078-TDCRN,1,3,0,1,0,1,30.75,82.85,0,0,0,0,1,0,3.0,0
2054-PJOCK,0,60,1,1,1,12,80.55,4847.05,0,1,0,0,0,0,5.0,1
2585-KTFRE,0,1,0,1,1,1,70.45,70.45,0,1,0,0,0,0,1.0,1
9584-EXCDZ,0,17,0,0,0,1,70.5,1165.6,0,0,0,0,0,0,17.0,1
0118-JPNOY,1,26,0,0,0,1,85.8,2193.65,0,1,0,0,0,0,26.0,1
9643-AVVWI,0,3,0,0,1,1,80.0,241.3,0,0,0,1,1,0,3.0,1
6702-OHFWR,1,1,0,1,0,1,43.3,43.3,1,1,0,0,1,0,1.0,0
8815-LMFLX,0,25,1,2,0,1,25.4,546.85,0,0,0,1,0,0,25.0,0
7147-AYBAA,0,37,0,0,0,1,70.35,2552.9,0,0,0,0,0,0,37.0,1
3898-GUYTS,1,45,1,0,1,1,97.05,4385.05,0,1,0,0,1,0,45.0,1
7717-BICXI,0,60,0,2,0,24,20.55,1205.05,0,0,0,1,0,0,2.5,0
0980-FEXWF,0,26,0,1,0,12,50.35,1285.8,0,0,0,1,0,0,2.1666666666666665,0
5567-WSELE,1,3,1,0,0,1,94.6,279.55,1,1,0,0,1,0,3.0,1
6016-NXBNJ,0,35,0,2,0,12,19.15,638.0,0,0,0,0,0,0,2.9166666666666665,0
8775-LHDJH,1,1,1,0,0,1,90.6,90.6,1,1,0,0,1,0,1.0,1
4471-KXAUH,0,42,1,0,1,1,84.3,3588.4,1,0,0,0,1,0,42.0,1
0727-BMPLR,1,55,1,0,0,12,100.0,5509.3,1,1,0,0,1,0,4.583333333333333,1
8952-WCVCD,0,41,0,0,0,12,104.45,4162.05,0,1,1,0,0,0,3.4166666666666665,1
8149-AIQCG,0,39,1,0,0,1,73.15,2730.85,0,0,0,0,0,0,39.0,1
9274-CNFMO,1,4,1,0,0,1,74.95,308.7,1,0,0,0,0,0,4.0,1
3012-VFFMN,0,7,0,2,0,1,20.65,158.95,0,0,0,1,0,0,7.0,0
9962-BFPDU,0,1,0,2,0,1,20.05,20.05,0,0,0,1,0,0,1.0,0
7404-JLKQG,0,3,0,1,0,1,57.55,161.45,0,1,0,0,0,0,3.0,0
8898-KASCD,0,39,0,1,1,12,35.55,1309.15,0,0,0,0,0,0,3.25,0
8982-NHAVY,0,27,1,0,0,12,100.5,2673.45,0,1,0,0,0,0,2.25,1
0315-LVCRK,0,11,0,0,0,1,84.8,888.75,0,1,0,0,0,0,11.0,1
4193-IBKSW,0,72,1,2,0,24,24.75,1769.6,0,0,0,1,0,0,3.0,0
0946-FKYTX,0,52,0,1,0,12,30.1,1623.4,0,0,0,0,0,0,4.333333333333333,0
8058-JMEQO,1,9,1,0,0,1,84.45,762.5,1,1,0,0,1,0,9.0,1
3724-BSCVH,0,10,0,2,0,12,20.45,242.4,0,0,0,1,0,0,0.8333333333333334,0
7971-HLVXI,0,72,1,0,0,24,84.5,6130.85,0,1,0,1,0,0,3.0,1
2091-RFFBA,1,31,1,0,0,1,73.9,2217.15,1,0,0,0,1,0,31.0,1
0708-LGSMF,0,13,1,1,0,1,65.85,902.25,0,1,0,0,1,0,13.0,0
9286-BHDQG,0,72,0,1,1,24,45.25,3139.8,0,0,1,1,0,0,3.0,0
