customerID,SeniorCitizen,tenure,MultipleLines,InternetService,TechSupport,Contract,TotalCharges,Churn,StreamersWithTechSupport,Safer,Family,OnlinePayment,All,AverageChargesBasedOnContract,MonthlyChargesBin
3308-MHOOC,0,1,0,2,0,1,19.2,0,0,0,0,0,0,19.2,0
8375-DKEBR,1,1,0,0,0,1,69.6,1,0,0,0,1,0,69.6,0
9833-TGFHX,0,42,1,0,0,12,4016.75,0,0,0,1,0,0,1147.6428,1
2890-WFBHU,0,59,1,1,1,12,4786.1,0,1,1,0,0,0,973.4441,1
6692-YQHXC,0,16,0,0,0,1,1205.5,0,0,0,0,0,0,75.34375,0
0564-JJHGS,0,9,1,0,0,1,829.1,1,0,0,0,1,0,92.12222,1
4795-WRNVT,0,40,0,1,0,1,2586.0,0,0,0,0,0,0,64.65,0
1465-WCZVT,0,3,0,2,0,1,60.65,0,0,0,1,0,0,20.216667,0
6674-KVJHG,0,11,1,2,0,12,245.15,0,0,0,0,0,0,267.43637,0
1099-BTKWT,0,68,0,1,0,12,3723.65,0,0,0,0,1,0,657.1147,0
7527-QNRUS,0,17,1,2,0,24,412.6,0,0,0,1,0,0,582.49414,0
6060-DRTNL,1,5,0,0,0,1,415.55,1,0,0,0,0,0,83.11,1
8821-XNHVZ,0,1,0,0,0,1,80.05,1,0,0,1,0,0,80.05,1
9633-DENPU,0,47,0,1,0,1,2723.4,0,0,0,0,0,0,57.94468,0
2171-UDMFD,0,32,0,2,0,1,674.55,0,0,0,1,0,0,21.079687,0
8818-XYFCQ,0,32,1,0,0,1,3204.65,1,0,0,1,0,0,100.14531,1
9575-IWCAZ,0,6,1,2,0,12,171.0,0,0,0,0,0,0,342.0,0
4012-ZTHBR,0,21,0,1,0,1,926.25,0,0,0,1,1,0,44.107143,0
5312-UXESG,0,41,1,0,0,1,3990.6,0,0,0,0,0,0,97.33171,1
9938-TKDGL,0,68,0,0,1,24,6668.0,0,1,0,1,1,0,2353.4116,1
2208-MPXIO,0,45,0,2,0,24,886.4,0,0,0,1,0,0,472.7467,0
6322-PJJDJ,0,49,0,0,0,24,4690.65,0,0,0,0,1,0,2297.4612,1
2977-CEBSX,0,66,1,1,1,24,5965.95,0,1,1,0,0,0,2169.4365,1
7950-XWOVN,0,11,0,1,0,1,383.55,0,0,0,0,0,0,34.86818,0
1862-QRWPE,0,48,0,2,0,24,1057.0,0,0,0,1,0,0,528.5,0
3470-BTGQO,0,21,0,1,0,1,985.05,0,0,0,0,0,0,46.907143,0
6416-JNVRK,0,46,0,1,0,12,2688.85,0,0,0,0,0,0,701.43915,0
4760-XOHVN,0,1,0,2,0,1,19.45,1,0,0,1,0,0,19.45,0
4550-VBOFE,1,70,1,0,0,1,7101.5,1,0,0,0,1,0,101.45,1
7036-ZZKBD,0,31,0,1,1,1,2019.8,0,1,0,0,0,0,65.15484,0
8561-NMTBD,0,67,1,0,1,12,7388.45,0,1,0,1,0,0,1323.3044,0
5071-FBJFS,0,4,0,1,0,1,217.1,0,0,0,1,0,0,54.275,0
3729-OWRVL,1,65,1,0,1,24,7246.15,0,1,0,0,1,0,2675.5015,0
9880-TDQAC,0,72,0,1,1,24,4264.0,0,1,0,1,1,0,1421.3333,0
7101-HRBLJ,0,72,0,1,1,24,6096.9,0,1,1,1,0,1,2032.3,1
4742-DRORA,0,60,1,0,0,12,5812.0,0,0,0,1,0,0,1162.4,1
0374-IOEGQ,0,3,0,1,0,1,122.7,0,0,0,0,0,0,40.899998,0
5149-CUZUJ,0,28,0,0,1,12,2768.35,0,1,0,1,0,0,1186.4358,1
2208-UGTGR,0,56,1,0,0,1,5581.05,0,0,0,0,0,0,99.661606,1
9926-PJHDQ,0,72,1,1,0,24,5468.45,0,0,0,1,0,0,1822.8168,1
0440-QEXBZ,0,44,1,1,0,1,2139.1,0,0,0,0,0,0,48.61591,0
4391-LNRXK,0,22,0,0,1,1,2142.8,0,1,0,0,0,0,97.4,1
2011-TRQYE,0,18,0,1,0,1,600.0,1,0,0,0,0,0,33.333332,0
9889-TMAHG,1,8,0,0,1,1,832.35,1,1,0,0,0,0,104.04375,1
2123-VSCOT,0,59,1,1,1,24,4194.85,0,1,0,1,0,0,1706.3796,1
6445-TNRXS,0,68,1,0,1,24,7849.85,0,1,1,1,0,1,2770.5354,0
3018-TFTSU,0,12,0,0,0,1,858.6,1,0,0,0,0,0,71.549995,1
2371-JUNGC,0,11,0,2,0,1,208.0,0,0,0,0,0,0,18.90909,0
8818-DOPVL,1,46,1,0,0,1,4863.85,0,0,0,0,1,0,105.73587,1
5188-HGMLP,1,54,1,0,0,1,3919.15,0,0,0,0,0,0,72.57685,1
8317-BVKSO,0,14,0,2,0,1,299.3,0,0,0,0,1,0,21.37857,0
8963-MQVYN,0,22,0,2,0,1,469.85,0,0,0,0,1,0,21.35682,0
6680-NENYN,0,43,1,0,0,24,4759.85,1,0,0,0,1,0,2656.6606,1
6705-LXORM,1,5,0,0,0,1,302.6,0,0,0,0,0,0,60.52,1
3623-FQBOX,0,21,0,2,0,1,416.4,0,0,0,0,0,0,19.828571,0
1574-DYCWE,0,51,0,2,0,24,1028.75,0,0,0,1,0,0,484.1176,0
6518-LGAOV,0,38,1,0,1,1,4026.4,1,1,0,0,1,0,105.95789,1
2739-CCZMB,0,5,0,2,0,1,122.0,0,0,0,0,0,0,24.4,0
5529-GIBVH,0,47,0,2,0,24,1046.2,0,0,0,0,0,0,534.22974,0
6145-NNPNO,0,1,0,1,0,1,44.15,0,0,0,0,0,0,44.15,0
3572-UOLYZ,0,46,1,0,1,1,3958.85,0,0,0,0,0,0,86.06196,1
9758-MFWGD,1,48,0,1,0,12,1388.75,0,0,0,1,0,0,347.1875,0
2824-MYYBN,0,37,1,0,0,1,3314.15,0,0,0,1,1,0,89.57162,1
2697-NQBPF,0,34,1,0,1,1,3540.65,0,1,0,0,1,0,104.136765,1
2379-ENZGV,0,6,0,0,0,1,523.5,1,0,0,0,1,0,87.25,1
7816-VGHTO,0,6,0,1,1,24,217.5,0,0,0,1,0,0,870.0,0
3753-TSEMP,0,15,0,0,0,1,1390.6,1,0,0,0,0,0,92.706665,1
2474-BRUCM,1,40,1,0,0,1,4086.3,1,0,0,0,0,0,102.1575,1
1660-HSOOQ,0,1,0,1,0,1,49.65,1,0,0,0,0,0,49.65,0
6979-ZNSFF,0,8,1,0,0,1,762.1,1,0,0,0,1,0,95.2625,1
7319-VENRZ,0,7,0,1,1,1,445.95,0,1,0,0,0,0,63.707146,0
0220-EBGCE,0,2,0,0,0,1,167.3,1,0,0,0,1,0,83.65,1
0696-UKTOX,0,23,0,1,1,1,1312.45,0,0,0,0,0,0,57.06304,0
3058-WQDRE,0,13,0,1,0,1,331.85,0,0,0,0,0,0,25.526924,0
2079-FBMZK,0,6,0,0,0,1,418.4,1,0,0,0,0,0,69.73333,0
6108-OQZDQ,0,4,1,0,0,1,384.5,1,0,0,1,1,0,96.125,1
3722-WPXTK,0,1,0,0,0,1,88.35,1,0,0,0,1,0,88.35,1
6260-XLACS,0,4,0,2,0,12,117.8,0,0,0,0,0,0,353.40002,0
9220-CXRSC,0,69,1,1,1,24,4059.85,0,0,0,1,0,0,1412.1217,0
6369-MCAKO,0,68,1,1,1,24,6185.8,0,1,1,1,0,1,2183.2234,1
8143-ETQTI,0,23,0,2,0,24,451.55,0,0,0,1,0,0,471.18262,0
9249-FXSCK,0,52,1,0,1,12,5916.45,1,1,0,0,0,0,1365.3346,0
8845-LWKGE,0,30,0,1,1,12,1985.15,0,1,0,1,1,0,794.06006,0
3793-MMFUH,1,13,1,0,0,1,1290.0,1,0,0,0,1,0,99.23077,1
4879-GZLFH,0,42,0,0,0,1,3875.4,0,0,0,1,1,0,92.27142,1
7078-NVFAM,0,32,0,1,0,1,1051.05,0,0,0,1,1,0,32.845314,0
0156-FVPTA,0,22,0,1,1,1,1152.7,1,0,0,0,1,0,52.39545,0
5976-JCJRH,0,10,0,0,0,1,738.2,1,0,0,0,1,0,73.82,1
7932-WPTDS,1,1,0,1,0,1,24.8,1,0,0,0,1,0,24.8,0
8961-QDZZJ,0,57,0,0,0,12,5535.8,0,0,0,1,1,0,1165.4315,1
0810-DHDBD,0,52,1,1,1,12,3877.65,0,1,0,0,0,0,894.8423,1
6712-OAWRH,1,26,0,0,0,1,2351.8,1,0,0,0,1,0,90.45385,1
0958-YHXGP,0,7,0,0,0,1,497.3,0,0,0,0,0,0,71.042854,0
9253-QXKBE,1,29,1,0,0,1,2653.65,1,0,0,0,1,0,91.50517,1
9644-KVCNC,0,66,1,0,0,12,6056.9,0,0,0,0,0,0,1101.2545,1
3768-VHXQO,0,67,1,2,0,24,1583.5,0,0,0,0,0,0,567.2239,0
9565-AXSMR,0,52,0,2,0,24,1054.75,0,0,0,1,0,0,486.80768,0
7041-TXQJH,0,37,0,1,0,1,1478.85,0,0,0,0,0,0,39.968918,0
6366-ZGQGL,0,1,0,1,0,1,24.8,1,0,0,0,0,0,24.8,0
5774-QPLTF,0,50,0,2,0,12,938.95,0,0,0,1,0,0,225.34799,0
1945-XISKS,0,67,0,2,0,24,1335.2,0,0,0,0,0,0,478.28058,0
2782-JEEBU,0,21,0,1,1,1,780.15,0,0,0,0,0,0,37.15,0
7845-URHJN,0,8,0,2,0,1,156.25,1,0,0,0,0,0,19.53125,0
5524-KHNJP,0,33,0,1,0,12,2453.3,0,0,0,1,0,0,892.1091,1
7521-YXVZY,0,3,0,2,0,1,58.3,0,0,0,0,0,0,19.433332,0
7209-JCUDS,0,10,0,0,0,1,1048.85,1,0,0,0,1,0,104.884995,1
7249-WBIYX,0,10,1,0,0,1,813.85,1,0,0,0,1,0,81.384995,1
0265-PSUAE,0,16,0,0,0,1,1522.7,0,0,0,1,0,0,95.16875,1
8780-YRMTT,0,66,0,1,1,24,3177.25,0,0,1,0,0,0,1155.3636,0
4948-WBBKL,1,36,1,0,0,1,2659.45,0,0,0,0,0,0,73.87361,1
5804-JMYIO,0,39,0,2,0,24,757.95,0,0,0,1,0,0,466.4308,0
6024-RUGGH,0,72,1,2,0,24,1798.9,0,0,0,1,0,0,599.6333,0
2589-AYCRP,0,50,0,2,0,12,989.05,0,0,0,0,0,0,237.37201,0
0235-KGSLC,0,1,0,0,0,1,85.55,1,0,0,0,0,0,85.55,1
9225-BZLNZ,0,72,1,1,0,24,6083.1,0,0,1,0,1,0,2027.7001,1
0442-TDYUO,0,48,0,2,0,24,1036.0,0,0,0,0,0,0,518.0,0
3932-IJWDZ,0,45,1,0,1,1,4747.85,0,1,0,0,0,0,105.50778,1
3138-BKYAV,0,6,0,0,0,1,489.45,1,0,0,0,1,0,81.575005,1
8190-ZTQFB,0,41,0,1,0,12,2075.1,0,0,0,0,1,0,607.3464,0
5138-WVKYJ,0,10,1,0,0,1,1008.55,1,0,0,0,0,0,100.854996,1
5383-MMTWC,1,8,1,0,0,1,613.4,1,0,0,0,1,0,76.675,1
4526-RMTLL,0,8,1,1,1,24,645.8,0,1,0,1,0,0,1937.3999,1
2133-TSRRM,0,34,0,0,0,1,3688.6,0,0,1,0,0,0,108.488235,1
9408-SSNVZ,0,4,0,0,0,1,268.35,1,0,0,0,1,0,67.0875,1
5243-SAOTC,0,54,1,0,0,1,4308.25,0,0,0,0,0,0,79.78241,1
0641-EVBOJ,0,3,0,0,1,1,214.4,0,0,0,0,0,0,71.46667,1
2990-HWIML,0,6,0,0,0,1,573.3,1,0,0,0,1,0,95.549995,1
2194-IIQOF,0,71,1,1,1,24,6388.65,0,1,1,0,0,0,2159.5437,1
7351-KYHQH,1,7,0,1,0,1,493.65,0,0,0,0,1,0,70.52143,0
7661-CPURM,0,19,0,0,1,12,1725.95,0,1,0,0,0,0,1090.0736,1
2898-LSJGD,0,21,0,1,0,12,1157.05,1,0,0,1,1,0,661.17145,0
7338-ERIVA,0,39,0,1,1,12,1790.6,0,1,0,0,0,0,550.95386,0
1579-KLYDT,0,7,1,0,0,1,593.45,1,0,0,0,1,0,84.77857,1
5402-HTOTQ,0,16,1,1,0,1,875.35,0,0,0,0,0,0,54.709373,0
3014-WJKSM,0,29,0,0,0,1,2263.4,0,0,0,0,0,0,78.04827,1
2452-SNHFZ,0,47,0,0,0,1,3545.1,0,0,0,0,0,0,75.42766,1
9305-CDSKC,0,8,1,0,0,1,820.5,1,0,0,0,1,0,102.5625,1
1237-WIYYZ,0,18,0,2,0,1,389.25,0,0,0,0,0,0,21.625,0
5498-TXHLF,0,34,1,0,0,1,2874.15,1,0,0,1,0,0,84.53382,1
5197-LQXXH,0,71,1,1,1,24,5894.5,0,1,0,0,0,0,1992.5071,1
1972-XMUWV,0,65,0,1,1,24,3808.2,0,1,0,0,0,0,1406.1046,0
1832-PEUTS,0,62,1,0,0,24,5411.65,0,0,0,1,0,0,2094.8323,1
7629-WFGLW,1,56,1,0,1,12,5471.75,0,0,1,0,0,0,1172.5178,1
3338-CVVEH,0,12,1,0,0,1,1173.55,0,0,0,0,0,0,97.79584,1
9804-ICWBG,0,1,0,0,0,1,69.9,1,0,0,0,1,0,69.9,0
8212-DJRCH,0,5,0,0,0,1,434.5,0,0,0,1,0,0,86.9,1
0378-NHQXU,0,17,1,0,0,1,1460.65,1,0,0,1,0,0,85.92059,1
7181-BQYBV,0,1,1,0,0,1,102.45,1,0,0,1,1,0,102.45,1
1428-GTBJJ,0,11,0,0,0,1,824.75,1,0,0,0,1,0,74.97727,1
7247-XOZPB,0,53,1,1,1,12,4155.95,0,1,0,0,0,0,940.96985,1
1049-FYSYG,0,17,0,1,0,1,646.05,0,0,0,0,0,0,38.00294,0
6481-OGDOO,0,67,0,0,0,12,6056.15,1,0,0,0,0,0,1084.6836,1
2458-EOMRE,0,11,0,1,0,1,733.95,0,0,0,0,0,0,66.722725,0
9334-GWGOW,1,7,1,0,0,1,485.25,0,0,0,0,1,0,69.32143,1
4549-ZDQYY,0,52,0,1,1,12,3042.25,0,0,0,0,0,0,702.0577,0
9689-PTNPG,0,2,0,0,0,1,144.55,1,0,0,0,1,0,72.275,1
2041-JIJCI,0,5,1,1,0,1,370.25,0,0,0,0,1,0,74.05,0
0281-CNTZX,0,63,0,2,0,24,1234.8,0,0,0,0,0,0,470.40002,0
7639-OPLNG,0,70,1,1,1,24,5731.85,0,1,1,1,0,1,1965.2058,1
8338-QIUNR,0,72,1,1,1,24,4811.6,0,0,0,1,0,0,1603.8667,0
8587-XYZSF,0,67,0,1,1,24,3260.1,0,0,0,0,0,0,1167.7971,0
5919-VCZYM,0,2,0,2,0,1,42.7,0,0,0,0,0,0,21.35,0
2740-JFBOK,0,10,1,2,0,1,226.55,0,0,0,0,1,0,22.655,0
6092-QZVPP,0,36,0,1,1,1,2854.95,0,1,0,0,0,0,79.30417,1
3941-XTSKM,0,42,0,1,0,12,2049.05,0,0,0,1,0,0,585.4429,0
0961-ZWLVI,0,49,1,0,0,12,5290.45,0,0,1,0,0,0,1295.6204,1
7503-ZGUZJ,0,1,1,0,0,1,84.65,1,0,0,0,0,0,84.65,1
1051-EQPZR,0,44,0,2,0,1,780.25,0,0,0,1,0,0,17.732954,0
9851-QXEEQ,0,41,1,0,0,1,4346.4,1,0,0,0,1,0,106.00975,1
9367-OIUXP,0,4,0,2,0,1,73.05,0,0,0,0,0,0,18.2625,0
4130-MZLCC,0,5,0,1,0,1,244.75,0,0,0,0,0,0,48.95,0
3647-GMGDH,0,22,0,0,0,1,1914.9,1,0,0,0,0,0,87.04091,1
9508-ILZDG,1,34,1,0,1,1,3190.25,0,1,0,0,1,0,93.83088,1
4628-CTTLA,0,57,0,1,0,1,2111.45,1,0,0,0,1,0,37.04298,0
1657-DYMBM,0,53,0,2,0,24,1110.05,0,0,0,0,0,0,502.66415,0
0742-NXBGR,0,1,0,0,0,1,82.3,1,0,0,0,1,0,82.3,1
2619-WFQWU,0,1,0,0,0,1,70.15,1,0,0,0,0,0,70.15,1
5429-LWCMV,0,12,1,0,0,1,1057.55,0,0,0,0,1,0,88.12917,1
0856-NAOES,0,6,0,1,0,1,414.1,0,0,0,0,0,0,69.01667,0
5095-AESKG,0,3,1,0,0,1,242.95,1,0,0,0,0,0,80.98333,1
9207-ZPANB,0,37,1,1,1,12,2443.3,0,0,1,0,0,0,792.42163,0
2139-FQHLM,0,19,0,0,1,1,1682.4,0,1,0,0,0,0,88.54737,1
8204-YJCLA,1,72,0,1,1,24,4732.35,0,1,1,1,0,1,1577.45,0
2739-CACDQ,1,17,1,0,0,1,1470.05,0,0,0,0,0,0,86.47353,1
5652-MSDEY,0,10,1,0,0,1,777.3,0,0,0,0,0,0,77.729996,1
3669-WHAFY,0,71,1,0,1,24,8078.1,0,1,1,0,0,0,2730.6252,0
0621-CXBKL,0,53,0,2,0,24,1005.7,0,0,0,0,0,0,455.41132,0
2430-USGXP,0,24,1,0,0,1,2391.8,1,0,0,0,1,0,99.65833,1
7721-DVEKZ,0,1,0,2,0,1,19.65,0,0,0,0,0,0,19.65,0
1612-EOHDH,0,1,0,1,0,1,45.15,1,0,0,0,0,0,45.15,0
4547-KQRTM,0,10,1,0,0,1,830.7,1,0,0,0,0,0,83.07,1
5360-XGYAZ,0,72,0,1,1,24,4664.5,0,1,1,1,0,1,1554.8333,0
9073-ZZIAY,0,62,0,1,1,24,5215.25,0,1,1,1,0,1,2018.8064,1
3315-TOTBP,0,15,1,0,0,1,1130.85,1,0,0,0,0,0,75.39,1
2225-ZRGSG,0,70,1,0,1,24,6579.05,1,0,1,1,0,0,2255.6743,1
3644-QXEHN,0,13,0,0,0,1,1334.45,0,0,0,1,0,0,102.649994,1
8535-SFUTN,0,61,1,0,0,1,6300.15,0,0,0,0,1,0,103.28114,1
4614-NUVZD,0,1,0,0,0,1,81.1,1,0,0,0,1,0,81.1,1
8774-GSBUN,0,72,1,2,0,24,1797.1,0,0,0,0,0,0,599.0333,0
6817-WTYHE,0,2,0,1,0,1,111.05,0,0,0,0,0,0,55.525,0
2632-IVXVF,0,68,1,0,1,24,7511.3,0,1,0,1,0,0,2651.0469,0
1282-IHQAC,1,70,0,1,0,12,3011.65,0,0,0,0,0,0,516.28284,0
2880-FPNAE,1,2,0,0,0,1,140.1,0,0,0,0,1,0,70.05,1
0691-IFBQW,1,46,1,0,0,12,4874.8,1,0,1,0,1,0,1271.6869,1
0526-SXDJP,0,72,0,1,0,24,2962.0,0,0,1,0,0,0,987.3334,0
5373-SFODM,1,36,1,0,0,1,3132.75,1,0,0,0,0,0,87.020836,1
0434-CSFON,0,47,1,0,0,1,4707.1,0,0,0,0,1,0,100.15107,1
0886-QGENL,1,27,0,0,0,1,2754.45,1,0,0,0,1,0,102.01666,1
9432-VOFYX,0,17,0,0,0,1,1207.0,0,0,0,0,1,0,71.0,1
3567-PQTSO,0,53,1,0,0,12,5576.3,0,0,0,1,1,0,1262.5585,1
8080-DDEMJ,1,1,0,1,0,1,45.1,1,0,0,0,0,0,45.1,0
9754-CLVZW,0,26,0,1,1,1,1025.15,0,0,0,1,0,0,39.42885,0
5536-RTPWK,0,49,1,0,0,1,4853.75,1,0,0,0,0,0,99.05612,1
0872-NXJYS,0,9,0,0,0,1,723.4,1,0,0,0,1,0,80.37778,1
8999-YPYBV,0,45,0,1,1,24,3858.05,0,1,1,1,0,1,2057.6267,1
7963-GQRMY,0,3,0,1,0,1,134.5,1,0,0,1,0,0,44.833332,0
2982-VPSGI,0,11,1,0,0,1,1078.9,1,0,0,0,1,0,98.08182,1
9435-JMLSX,0,71,0,1,1,24,6045.9,0,1,1,0,0,0,2043.6844,1
4622-YNKIJ,0,33,0,0,1,24,3027.65,0,1,0,0,1,0,2201.9272,1
1057-FOGLZ,0,18,0,2,0,1,391.7,0,0,0,0,0,0,21.761112,0
4334-HOWRP,1,72,0,1,1,24,4546.0,0,1,1,0,0,0,1515.3334,0
9223-UCPVT,0,1,0,0,0,1,94.4,1,0,0,0,0,0,94.4,1
1078-TDCRN,1,3,0,1,0,1,82.85,0,0,0,0,1,0,27.616667,0
2054-PJOCK,0,60,1,1,1,12,4847.05,0,1,0,0,0,0,969.41,1
2585-KTFRE,0,1,0,1,1,1,70.45,0,1,0,0,0,0,70.45,1
9584-EXCDZ,0,17,0,0,0,1,1165.6,0,0,0,0,0,0,68.564705,1
0118-JPNOY,1,26,0,0,0,1,2193.65,0,0,0,0,0,0,84.37115,1
9643-AVVWI,0,3,0,0,1,1,241.3,0,0,0,1,1,0,80.433334,1
6702-OHFWR,1,1,0,1,0,1,43.3,1,0,0,0,1,0,43.3,0
8815-LMFLX,0,25,1,2,0,1,546.85,0,0,0,1,0,0,21.873999,0
7147-AYBAA,0,37,0,0,0,1,2552.9,0,0,0,0,0,0,68.99729,1
3898-GUYTS,1,45,1,0,1,1,4385.05,0,1,0,0,1,0,97.44555,1
7717-BICXI,0,60,0,2,0,24,1205.05,0,0,0,1,0,0,482.02002,0
0980-FEXWF,0,26,0,1,0,12,1285.8,0,0,0,1,0,0,593.44617,0
5567-WSELE,1,3,1,0,0,1,279.55,1,0,0,0,1,0,93.18333,1
6016-NXBNJ,0,35,0,2,0,12,638.0,0,0,0,0,0,0,218.74286,0
8775-LHDJH,1,1,1,0,0,1,90.6,1,0,0,0,1,0,90.6,1
4471-KXAUH,0,42,1,0,1,1,3588.4,1,0,0,0,1,0,85.438095,1
0727-BMPLR,1,55,1,0,0,12,5509.3,1,0,0,0,1,0,1202.029,1
8952-WCVCD,0,41,0,0,0,12,4162.05,0,0,1,0,0,0,1218.1609,1
8149-AIQCG,0,39,1,0,0,1,2730.85,0,0,0,0,0,0,70.0218,1
9274-CNFMO,1,4,1,0,0,1,308.7,1,0,0,0,0,0,77.175,1
3012-VFFMN,0,7,0,2,0,1,158.95,0,0,0,1,0,0,22.707142,0
9962-BFPDU,0,1,0,2,0,1,20.05,0,0,0,1,0,0,20.05,0
7404-JLKQG,0,3,0,1,0,1,161.45,0,0,0,0,0,0,53.816666,0
8898-KASCD,0,39,0,1,1,12,1309.15,0,0,0,0,0,0,402.81543,0
8982-NHAVY,0,27,1,0,0,12,2673.45,0,0,0,0,0,0,1188.2,1
0315-LVCRK,0,11,0,0,0,1,888.75,0,0,0,0,0,0,80.795456,1
4193-IBKSW,0,72,1,2,0,24,1769.6,0,0,0,1,0,0,589.8667,0
0946-FKYTX,0,52,0,1,0,12,1623.4,0,0,0,0,0,0,374.63077,0
8058-JMEQO,1,9,1,0,0,1,762.5,1,0,0,0,1,0,84.72222,1
3724-BSCVH,0,10,0,2,0,12,242.4,0,0,0,1,0,0,290.88,0
7971-HLVXI,0,72,1,0,0,24,6130.85,0,0,0,1,0,0,2043.6167,1
2091-RFFBA,1,31,1,0,0,1,2217.15,1,0,0,0,1,0,71.520966,1
0708-LGSMF,0,13,1,1,0,1,902.25,0,0,0,0,1,0,69.40385,0
9286-BHDQG,0,72,0,1,1,24,3139.8,0,0,1,1,0,0,1046.6,0
4074-SJFFA,0,1,0,1,0,1,54.75,1,0,0,0,0,0,54.75,0
6579-JPICP,0,1,0,2,0,1,20.4,0,0,0,0,0,0,20.4,0
4607-CHPCA,0,25,0,0,0,12,2178.6,1,0,0,1,1,0,1045.728,1
7426-RHZGU,0,9,0,0,1,1,827.45,0,1,0,0,0,0,91.93889,1
5022-KVDQT,0,27,1,0,0,1,2272.8,0,0,0,0,1,0,84.17778,1
7446-KQISO,0,45,1,0,1,24,4900.65,0,1,0,1,0,0,2613.68,1
7579-KKLOE,0,71,1,1,1,24,6589.6,0,1,1,1,0,1,2227.4705,1
5955-EPOAZ,0,6,0,2,0,1,109.5,0,0,0,0,0,0,18.25,0
1814-DKOLC,0,5,1,2,0,1,134.75,0,0,0,0,0,0,26.95,0
6559-ILWKJ,0,71,0,1,0,24,3515.25,1,0,0,0,0,0,1188.2535,0
6595-YGXIT,1,25,1,0,0,1,2291.2,1,0,0,0,1,0,91.647995,1
0089-IIQKO,0,39,1,0,1,1,3767.4,0,1,0,1,0,0,96.6,1
2908-ZTPNF,0,36,0,1,1,1,1267.2,0,0,0,0,0,0,35.199997,0
2659-VXMWZ,0,67,1,0,0,12,7482.1,1,0,1,1,1,0,1340.0776,0
3806-DXQOM,0,4,0,1,0,1,137.85,1,0,0,0,1,0,34.4625,0
0270-THENM,0,72,1,1,1,24,5102.35,0,0,1,1,0,0,1700.7834,0
5846-ABOBJ,0,71,1,2,0,24,1730.65,0,0,0,0,0,0,585.0085,0
0396-UKGAI,0,23,0,1,1,1,1284.2,0,0,0,0,0,0,55.83478,0
7781-EWARA,0,70,0,1,1,12,4138.7,0,1,0,1,0,0,709.49146,0
0807-ZABDG,0,3,0,1,1,1,154.65,1,0,0,0,0,0,51.55,0
9313-QOLTZ,0,26,0,2,0,1,518.3,0,0,0,0,0,0,19.934614,0
0687-ZVTHB,0,65,1,1,0,12,4653.85,1,0,1,1,0,0,859.17236,1
9026-RNUJS,1,5,0,1,0,1,237.25,1,0,0,0,0,0,47.45,0
1320-REHCS,1,52,1,0,1,1,5832.0,0,1,0,0,1,0,112.15385,0
0956-ACVZC,0,54,0,0,0,12,5060.9,0,0,0,0,0,0,1124.6444,1
0907-HQNTS,1,70,1,0,1,24,7987.6,0,1,1,0,0,0,2738.6057,0
4657-FWVFY,0,40,1,0,0,1,3915.4,0,0,0,1,0,0,97.884995,1
2228-BZDEE,0,54,0,2,0,24,1079.45,0,0,0,0,0,0,479.75555,0
3955-JBZZM,0,20,0,0,0,1,1641.3,0,0,0,0,0,0,82.065,1
5396-IZEPB,0,9,0,2,0,1,180.7,0,0,0,0,0,0,20.077778,0
3638-DIMPH,0,13,0,1,0,12,592.65,0,0,0,0,0,0,547.0615,0
4803-AXVYP,1,38,1,0,1,1,3734.25,1,1,0,0,1,0,98.26974,1
7976-CICYS,0,4,0,2,0,1,83.75,0,0,0,0,0,0,20.9375,0
3254-YRILK,1,19,1,0,0,1,1775.8,1,0,0,0,1,0,93.46316,1
7673-BQGKU,0,69,0,2,0,24,1337.5,0,0,0,1,0,0,465.2174,0
5336-UFNZP,1,65,1,0,0,12,7047.5,0,0,0,1,1,0,1301.0769,1
8966-OIQHG,0,22,0,2,0,12,452.35,0,0,0,1,0,0,246.73636,0
9987-LUTYD,0,13,0,1,1,12,742.9,0,0,0,0,0,0,685.7539,0
8232-UTFOZ,0,69,0,2,0,24,1399.35,0,0,0,0,0,0,486.7304,0
9200-NLNPD,0,56,0,1,1,12,2959.8,0,1,0,0,0,0,634.24286,0
3472-QPRCH,0,40,1,2,0,24,1006.9,0,0,0,1,0,0,604.14,0
5669-SRAIP,0,5,0,1,0,1,210.75,1,0,0,0,0,0,42.15,0
0151-ONTOV,0,1,0,0,0,1,70.9,1,0,0,0,0,0,70.9,1
5013-SBUIH,0,50,1,0,1,24,5551.15,1,1,0,0,1,0,2664.5518,1
8705-WZCYL,0,1,0,1,0,1,44.8,0,0,0,0,1,0,44.8,0
2582-FFFZR,0,22,0,1,0,1,1073.3,0,0,0,0,1,0,48.786366,0
8672-OAUPW,0,51,0,1,1,12,2356.75,0,0,0,0,0,0,554.5294,0
8421-WZOOW,1,57,0,0,1,1,5567.45,0,1,0,1,0,0,97.67457,1
8563-OYMQY,0,17,0,0,0,1,1612.2,0,0,0,0,0,0,94.83529,1
9168-INPSZ,1,44,1,0,1,1,4495.65,0,1,0,0,0,0,102.17386,1
9030-QGZNL,0,8,0,2,0,24,161.65,0,0,0,0,0,0,484.94998,0
3930-ZGWVE,0,1,0,2,0,1,19.75,0,0,0,0,0,0,19.75,0
4381-MHQDC,0,47,1,1,1,24,2879.9,0,0,0,0,0,0,1470.5872,0
0621-TSSMU,0,56,0,2,0,12,1126.75,0,0,0,0,0,0,241.44641,0
3927-NLNRY,0,53,0,0,0,12,4867.95,1,0,0,0,0,0,1102.1774,1
