customerID,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3106-ULWFW,0,0,1,8,Yes,Fiber optic,No,No,No,No,No,Yes,1,1,0,85.2,627.4,1.0
7617-EYGLW,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,1,19.45,19.45,0.0
7580-UGXNC,1,1,1,2,No,DSL,Yes,Yes,No,No,No,No,1,0,0,54.85,104.2,1.0
4999-IEZLT,0,1,1,66,No phone service,DSL,No,No,No,Yes,No,No,12,0,0,29.45,1983.15,0.0
3307-TLCUD,0,0,1,17,No phone service,DSL,Yes,No,Yes,No,No,No,1,0,0,34.4,592.75,0.0
4000-VGMQP,0,0,0,38,Yes,DSL,No,Yes,Yes,No,Yes,Yes,12,0,0,78.95,2862.55,0.0
1767-TGTKO,0,0,0,8,No,DSL,No,No,No,No,No,No,1,1,1,45.45,411.75,0.0
2249-YPRNG,0,0,0,20,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,1,0,105.85,2239.65,1.0
1360-RCYRT,0,0,0,23,No phone service,DSL,No,No,No,Yes,No,No,1,1,0,30.35,678.75,0.0
4803-LBYPN,0,0,0,34,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.8,635.9,0.0
5054-IEXZT,0,1,0,1,No,Fiber optic,No,Yes,No,No,No,No,1,1,1,75.35,75.35,1.0
8630-QSGXK,0,0,1,51,Yes,DSL,No,No,No,Yes,Yes,Yes,24,1,0,75.2,3901.25,0.0
3509-GWQGF,1,1,1,24,No,Fiber optic,No,No,No,No,No,No,1,0,0,70.0,1732.6,0.0
4236-XPXAV,0,0,0,5,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,1,0,99.15,465.05,1.0
3272-VUHPV,0,0,0,8,No,DSL,No,Yes,No,Yes,No,No,1,0,0,56.3,401.5,0.0
9880-TDQAC,0,0,0,72,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,24,1,1,60.0,4264.0,0.0
2259-OUUSZ,0,1,1,7,No phone service,DSL,No,No,Yes,Yes,No,No,12,1,0,35.5,249.55,0.0
3092-IGHWF,0,0,0,67,Yes,Fiber optic,No,Yes,Yes,No,No,No,12,0,1,87.4,5918.8,1.0
5392-AKEMH,0,1,1,12,No,DSL,No,No,No,No,No,No,1,1,1,45.05,523.1,0.0
1269-FOYWN,0,0,0,44,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,20.0,860.85,0.0
7131-ZQZNK,0,0,0,60,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,24,0,0,59.85,3590.2,0.0
5376-PCKNB,0,0,0,72,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,12,1,0,104.45,7459.0,0.0
6986-IJDHX,0,0,0,39,No,Fiber optic,No,Yes,No,No,Yes,No,1,1,0,86.3,3266.0,1.0
6064-PUPMC,0,0,0,23,No,DSL,Yes,No,No,Yes,No,No,12,0,0,57.2,1423.35,0.0
2181-TIDSV,0,0,0,68,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,19.95,1303.25,0.0
1022-RKXDR,0,1,1,41,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,0,24.85,962.25,0.0
6500-JVEGC,0,1,1,68,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,12,0,0,101.35,7110.75,0.0
1661-CZBAU,0,1,1,48,Yes,DSL,Yes,No,No,Yes,No,Yes,12,1,0,70.95,3629.2,0.0
9689-PTNPG,0,1,1,2,No,Fiber optic,No,No,No,No,Yes,No,1,1,1,80.25,144.55,1.0
5206-HPJKM,0,1,1,17,No,DSL,Yes,Yes,No,No,No,No,1,1,0,55.5,934.15,0.0
0617-FHSGK,0,1,0,49,Yes,Fiber optic,No,No,No,No,No,No,1,0,0,75.2,3678.3,1.0
1371-OJCEK,0,1,1,48,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,24.35,1133.7,0.0
8402-OOOHJ,0,1,1,41,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.65,835.15,0.0
9348-YVOMK,0,1,1,4,No,DSL,No,No,No,No,No,No,1,1,0,44.8,176.2,0.0
8966-KZXXA,0,0,0,36,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,25.1,930.95,0.0
2823-LKABH,0,1,1,18,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,1,1,0,95.05,1679.4,0.0
2123-AGEEN,1,1,1,7,No,Fiber optic,No,No,Yes,No,Yes,No,1,1,1,84.35,609.65,0.0
2916-BQZLN,0,1,1,19,Yes,Fiber optic,Yes,No,Yes,No,No,No,1,1,1,84.75,1651.95,0.0
4890-VMUAV,0,1,1,63,Yes,DSL,Yes,Yes,Yes,Yes,No,No,12,0,1,71.5,4576.3,0.0
6469-QJKZW,0,0,1,4,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,1,20.15,91.4,0.0
5909-ECHUI,0,1,1,1,No,DSL,No,No,No,No,No,Yes,1,1,1,56.25,56.25,1.0
2826-UWHIS,0,0,1,45,Yes,Fiber optic,No,Yes,No,No,No,No,1,0,0,81.4,3775.85,0.0
5777-ZPQNC,0,1,1,12,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,1,20.15,260.7,0.0
3941-XTSKM,0,0,0,42,No phone service,DSL,No,Yes,Yes,No,No,Yes,12,1,0,45.1,2049.05,0.0
5055-BRMNE,0,0,0,67,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,24,0,0,106.7,7009.5,0.0
8515-OCTJS,0,1,1,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,24.75,692.1,1.0
3319-DWOEP,1,0,1,6,No,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,1,95.75,573.75,1.0
2516-XSJKX,0,0,0,41,No,DSL,Yes,Yes,No,Yes,Yes,Yes,24,0,1,78.45,3126.45,0.0
3671-SHRSP,0,0,1,4,No,Fiber optic,No,No,Yes,Yes,No,No,1,1,0,80.6,319.15,1.0
8097-OMULG,0,0,0,59,No,DSL,No,Yes,Yes,Yes,Yes,Yes,12,0,0,76.75,4541.9,0.0
0626-QXNGV,0,0,1,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,24.15,1776.45,0.0
9614-RMGHA,0,0,1,65,Yes,Fiber optic,No,Yes,No,No,Yes,No,1,1,0,91.85,5940.85,1.0
3452-FLHYD,0,0,1,25,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,0,20.95,495.15,0.0
9885-CSMWE,1,1,1,1,No,Fiber optic,No,No,No,No,Yes,No,1,0,1,78.45,78.45,1.0
2908-WGAXL,0,0,0,56,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,24.95,1468.9,0.0
8749-JMNKX,1,0,1,51,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,1,1,0,93.8,4750.95,1.0
6437-UDQJM,1,0,1,72,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,24,1,0,84.1,6129.65,0.0
6650-VJONK,0,1,1,1,No,DSL,No,No,No,No,No,No,1,1,0,43.85,43.85,0.0
7825-ECJRF,0,1,1,19,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1,1,1,106.6,1934.45,1.0
9894-QMIMJ,0,1,1,23,No,DSL,No,Yes,Yes,No,No,No,12,0,0,55.8,1327.85,0.0
6217-KDYWC,0,1,0,57,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,19.6,1170.55,0.0
0310-SUCIN,0,0,1,71,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,12,1,0,84.8,6046.1,0.0
2465-BLLEU,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,19.75,19.75,0.0
0218-QNVAS,0,0,0,71,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,12,0,0,100.55,7113.75,0.0
9154-QDGTH,0,0,0,43,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,12,1,0,104.3,4451.85,0.0
7107-UBYKY,0,0,0,35,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,1,25.75,882.55,0.0
4032-RMHCI,0,0,0,41,No phone service,DSL,Yes,No,Yes,No,No,No,12,0,0,35.4,1412.4,0.0
9501-UKKNL,0,1,1,59,No phone service,DSL,No,No,No,Yes,Yes,Yes,1,1,1,51.7,3005.8,0.0
2202-OUTMO,0,0,1,34,Yes,DSL,Yes,No,No,Yes,No,No,1,1,0,60.85,2003.6,0.0
1755-RMCXH,0,0,0,2,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.3,40.25,0.0
8984-EYLLL,0,0,1,64,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,24,1,1,105.25,6823.4,0.0
2969-QWUBZ,0,1,1,2,No phone service,DSL,No,Yes,No,No,Yes,Yes,1,0,1,51.4,96.8,0.0
4450-DLLMH,0,1,1,2,No,Fiber optic,No,No,No,No,No,No,1,1,0,71.3,157.75,0.0
2359-KMGLI,0,1,1,24,Yes,Fiber optic,No,Yes,No,No,No,No,1,1,1,80.25,1861.5,1.0
0228-MAUWC,0,1,1,19,Yes,DSL,No,No,Yes,Yes,No,No,1,0,1,59.55,1144.6,0.0
8178-EYZUO,0,1,1,46,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,1,1,1,93.7,4154.8,1.0
6917-IAYHD,0,1,0,1,No phone service,DSL,No,Yes,No,Yes,No,No,1,0,0,33.6,33.6,0.0
8387-UGUSU,0,0,0,15,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.05,284.3,0.0
2362-IBOOY,0,1,1,36,Yes,Fiber optic,No,No,No,No,No,Yes,1,1,1,84.75,3050.15,1.0
1568-LJSZU,0,0,0,68,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,92.2,6392.85,0.0
5760-IFJOZ,0,1,1,3,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,0,0,107.95,313.6,0.0
0471-LVHGK,0,0,1,41,Yes,DSL,No,No,Yes,No,Yes,Yes,12,1,1,73.0,3001.2,1.0
0637-KVDLV,0,1,1,2,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,76.5,162.45,1.0
6729-FZWSY,0,1,1,67,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,0,19.45,1195.95,0.0
7841-TZDMQ,0,1,1,2,No,DSL,No,No,No,No,No,No,1,1,0,46.0,84.5,1.0
5136-KCKGI,0,0,0,33,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,12,1,0,103.7,3467.0,1.0
9114-VEPUF,0,0,1,62,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,12,0,1,96.1,6001.45,0.0
8277-RVRSV,0,0,0,33,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,24.15,800.3,0.0
4662-EKDPQ,0,1,1,2,Yes,DSL,No,No,No,No,No,Yes,1,0,0,62.05,118.3,1.0
6231-WFGFH,0,0,0,4,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,20.5,77.6,0.0
4723-BEGSG,0,0,1,72,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,24,0,0,86.65,6094.25,0.0
4587-NUKOX,0,1,1,3,No,Fiber optic,Yes,Yes,No,No,No,No,1,1,1,79.1,246.5,1.0
6898-RBTLU,0,0,0,49,Yes,DSL,No,Yes,No,Yes,Yes,Yes,24,0,0,79.3,3902.45,0.0
5656-MJEFC,0,0,0,42,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,24,0,0,48.15,2032.3,0.0
4836-WNFNO,0,0,1,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,25.0,1849.2,0.0
8205-MQUGY,0,0,0,12,No,DSL,Yes,No,No,No,No,No,1,1,1,49.2,571.15,0.0
0867-LDTTC,0,1,1,5,No,DSL,No,No,Yes,Yes,Yes,Yes,1,0,0,75.15,392.65,0.0
1120-BMWUB,0,1,1,16,No,DSL,No,Yes,No,Yes,No,No,1,1,0,53.9,834.15,1.0
5287-QWLKY,1,0,0,71,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,1,0,105.1,7548.1,1.0
5781-BKHOP,0,0,1,72,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,24,0,0,100.65,7334.05,0.0
7967-HYCDE,0,1,1,8,No,Fiber optic,No,No,No,No,No,No,1,0,0,70.7,553.4,0.0
3276-HDUEG,0,1,1,1,Yes,Fiber optic,No,No,No,No,No,No,1,1,0,75.05,75.05,1.0
6199-IWKGC,1,0,1,46,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,12,0,1,100.25,4753.85,0.0
8879-XUAHX,0,0,1,71,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,24,1,1,116.25,8564.75,0.0
4195-SMMNX,0,1,1,2,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.35,33.2,1.0
3259-QMXUN,0,0,1,58,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,24,1,1,86.1,4890.5,0.0
7530-HDYDS,0,1,1,38,No,Fiber optic,No,Yes,Yes,Yes,No,No,1,1,0,84.25,3264.5,1.0
8879-ZKJOF,0,1,1,41,No,DSL,Yes,No,Yes,Yes,Yes,Yes,12,1,0,79.85,3320.75,0.0
3078-ZKNTS,0,0,0,13,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,19.75,246.7,0.0
4291-TPNFG,0,0,1,72,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,24,1,0,82.3,5980.55,0.0
2252-ISRNH,0,0,0,9,Yes,Fiber optic,No,No,Yes,No,Yes,No,12,1,1,90.35,767.9,0.0
1302-TPUBN,0,1,1,66,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.35,1240.8,0.0
6253-WRFHY,0,0,0,13,No,DSL,No,No,No,No,Yes,Yes,12,1,1,64.75,877.35,0.0
5161-UBZXI,0,0,0,69,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,24,1,0,106.35,7261.75,0.0
9415-ZNBSX,0,0,0,70,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,89.0,6293.2,0.0
1618-CFHME,0,1,1,2,Yes,Fiber optic,No,No,No,No,No,No,1,1,1,75.9,143.35,1.0
3001-CBHLQ,1,0,1,32,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,1,1,104.9,3351.55,1.0
9101-BWFSS,0,0,1,50,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,12,0,1,108.55,5610.7,1.0
8174-LNWMW,0,1,1,31,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,20.9,689.35,0.0
2369-UAPKZ,0,1,1,5,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,0,0,104.1,541.9,1.0
4398-HSCJH,0,1,1,3,Yes,DSL,No,No,No,Yes,Yes,No,1,1,1,63.6,155.65,1.0
8561-NMTBD,0,0,0,67,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,12,1,0,112.35,7388.45,0.0
2674-MLXMN,1,1,1,71,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,0,99.65,6951.15,0.0
0447-RXSGD,0,1,1,24,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,1,0,99.65,2404.85,0.0
9411-TPQQV,0,1,1,40,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,12,1,0,54.55,2236.2,0.0
4774-HHGGS,0,0,1,30,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,19.05,637.55,0.0
7319-ZNRTR,0,0,0,25,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,1,19.6,411.15,0.0
3945-GFWQL,0,1,0,12,No,DSL,No,No,No,No,No,No,1,1,1,44.55,480.6,1.0
6847-KJLTS,1,0,1,58,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1,1,0,100.4,5749.8,0.0
7105-MXJLL,1,0,1,26,No,DSL,No,No,Yes,No,No,Yes,12,0,0,60.7,1597.4,0.0
8896-BQTTI,0,1,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,0,25.0,25.0,0.0
7639-OPLNG,0,0,0,70,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,24,1,0,79.25,5731.85,0.0
8651-ENBZX,1,1,1,60,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,12,1,1,106.0,6441.4,1.0
0623-IIHUG,1,1,1,21,No phone service,DSL,Yes,No,No,No,Yes,No,1,1,1,41.9,840.1,1.0
7328-OWMOM,0,1,0,31,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,20.1,589.25,0.0
6918-UMQCG,0,1,1,5,No,Fiber optic,No,No,No,No,Yes,No,1,0,1,80.2,384.25,0.0
7901-HXJVA,0,1,1,14,No,Fiber optic,No,No,Yes,No,No,No,1,0,1,76.45,1117.55,0.0
9769-TSBZE,0,1,0,70,Yes,DSL,Yes,Yes,No,Yes,No,No,24,0,1,66.0,4891.5,0.0
3665-JATSN,0,1,1,19,No phone service,DSL,No,Yes,No,No,No,Yes,1,1,1,39.7,710.05,0.0
2284-VFLKH,0,0,1,49,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,12,1,0,99.25,4920.8,0.0
2176-LVPNX,1,1,1,71,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,0,0,89.85,6293.45,0.0
9777-WJJPR,0,0,1,31,Yes,Fiber optic,No,No,Yes,No,Yes,No,1,0,0,88.65,2683.2,0.0
0098-BOWSO,0,1,1,27,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,1,19.4,529.8,0.0
4881-GQJTW,0,1,1,14,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,19.6,300.4,0.0
7675-OZCZG,1,1,1,3,No,DSL,No,No,No,No,No,No,1,0,1,45.0,127.1,1.0
9314-IJWSQ,0,0,0,14,Yes,Fiber optic,No,No,No,No,Yes,No,1,1,1,84.8,1203.9,0.0
6212-ATMLK,0,1,1,50,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,95.7,4729.75,0.0
7813-ZGGAW,1,1,1,31,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,1,1,0,96.6,2877.95,0.0
5378-IKEEG,0,1,1,1,No phone service,DSL,No,No,No,No,Yes,No,1,1,1,35.75,35.75,1.0
1020-JPQOW,0,0,1,56,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,1,0,1,90.55,5116.6,0.0
3005-NFMTA,1,1,1,55,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,1,1,1,98.8,5617.75,1.0
8966-OIQHG,0,0,0,22,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,20.75,452.35,0.0
9272-LSVYH,0,1,1,10,No,Fiber optic,No,No,No,No,No,No,1,0,0,70.15,735.5,0.0
5129-HHMZC,0,0,1,43,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,24,0,0,86.45,3574.5,0.0
8878-RYUKI,0,1,1,52,No,DSL,No,No,Yes,No,No,Yes,1,1,1,59.45,3043.7,0.0
6769-DCQLI,0,1,1,52,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,12,1,0,105.0,5426.85,1.0
7526-BEZQB,0,1,1,12,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,1,96.05,1148.1,1.0
5383-MMTWC,1,0,1,8,Yes,Fiber optic,No,No,No,No,No,Yes,1,1,1,84.0,613.4,1.0
3269-ATYWD,1,1,1,39,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,1,0,95.65,3759.05,1.0
3572-UUHRS,0,1,1,45,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,18.85,867.3,0.0
8329-UTMVM,1,1,1,27,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,12,1,0,104.65,2964.0,0.0
8943-URTMR,0,1,1,2,No,Fiber optic,No,No,No,No,Yes,No,1,1,0,79.65,152.7,1.0
3657-COGMW,1,1,1,52,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,0,0,108.1,5839.3,0.0
5797-APWZC,0,1,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,1,0,1,90.6,90.6,1.0
6901-GOGZG,0,1,0,60,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,24,1,1,84.95,4984.85,0.0
4929-BSTRX,0,1,1,1,No,DSL,No,No,No,No,Yes,No,1,1,0,53.55,53.55,1.0
6034-ZRYCV,0,0,1,72,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,24,1,1,54.2,3937.45,1.0
4210-QFJMF,0,1,1,4,No,Fiber optic,No,No,No,No,No,Yes,1,1,1,79.15,317.25,1.0
5214-CHIWJ,0,1,1,27,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,0,0,20.3,595.05,0.0
7402-PWYJJ,0,0,1,53,Yes,Fiber optic,No,No,No,Yes,No,Yes,12,1,1,91.15,4862.5,0.0
1710-RCXUS,0,0,1,51,Yes,Fiber optic,No,Yes,No,No,No,Yes,12,1,0,90.35,4614.55,0.0
2937-FTHUR,0,1,0,18,Yes,DSL,Yes,No,No,No,No,Yes,1,0,1,64.8,1166.7,0.0
0897-FEGMU,0,0,1,11,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,1,99.5,1056.95,1.0
0019-GFNTW,0,1,1,56,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,24,0,0,45.05,2560.1,0.0
5673-TIYIB,0,1,1,2,No phone service,DSL,No,Yes,Yes,Yes,No,No,1,1,0,40.4,77.15,1.0
0107-YHINA,0,1,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,1,99.75,99.75,1.0
5555-RNPGT,0,1,0,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,24.8,223.9,0.0
0640-YJTPY,0,0,0,72,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,0,0,21.0,1493.75,0.0
3845-JHAMY,0,0,0,16,No phone service,DSL,No,No,No,No,No,Yes,1,1,0,35.5,552.7,0.0
5666-CYCYZ,0,1,1,24,Yes,Fiber optic,No,No,No,Yes,No,Yes,1,1,1,89.55,2259.35,0.0
9469-WEJBT,0,0,1,37,No,Fiber optic,No,No,Yes,Yes,No,Yes,1,1,1,90.35,3419.3,0.0
2519-ERQOJ,1,1,1,33,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,1,1,1,54.6,1803.7,0.0
3653-NCRDJ,0,0,0,43,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,1,0,19.2,776.25,0.0
8908-NMQTX,0,1,1,72,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,65.6,4566.5,0.0
8706-HRADD,0,1,1,21,No phone service,DSL,Yes,No,No,Yes,Yes,No,1,1,0,43.55,1011.5,0.0
6305-YLBMM,0,1,1,69,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,12,1,0,104.05,7262.0,1.0
5960-MVTUK,0,1,1,3,No phone service,DSL,No,No,No,Yes,No,No,1,1,1,29.75,96.85,0.0
9700-ZCLOT,0,1,1,2,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.0,32.7,0.0
6341-JVQGF,0,0,0,31,No,DSL,Yes,No,Yes,Yes,Yes,Yes,12,1,0,81.15,2545.75,0.0
4128-ETESU,1,0,1,47,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,0,1,99.7,4747.2,0.0
1265-ZFOSD,0,0,1,64,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,24,1,0,81.3,5129.3,0.0
7609-YBPXG,0,1,1,54,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,24,0,0,87.1,4735.2,0.0
8375-KVTHK,0,0,1,68,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,12,1,1,100.3,6754.35,0.0
1488-SYSFC,0,0,0,31,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,1,1,20.65,702.05,0.0
1925-GMVBW,0,1,1,5,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.55,96.1,0.0
7048-GXDAY,0,1,1,39,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,1,1,106.4,4040.65,0.0
5125-CNDSP,0,1,0,63,No phone service,DSL,Yes,Yes,No,Yes,No,No,12,1,0,40.6,2588.95,0.0
6705-LNMDD,0,1,1,20,No,DSL,No,No,No,Yes,No,No,1,0,0,50.0,1003.05,0.0
1898-JSNDC,0,1,1,39,No,DSL,No,Yes,No,No,Yes,No,12,1,0,58.6,2224.5,0.0
4616-ULAOA,0,0,0,65,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,24,1,0,110.8,7245.9,0.0
1075-BGWOH,1,0,1,16,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,1,98.75,1587.55,1.0
1448-CYWKC,0,0,0,58,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,12,1,0,105.2,6225.4,0.0
0234-TEVTT,0,0,0,48,No phone service,DSL,Yes,No,Yes,No,No,Yes,12,0,0,45.0,2196.3,0.0
1167-OYZJF,1,0,1,67,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,1,0,20.05,1263.05,0.0
8100-PNJMH,0,0,0,68,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,24,1,0,88.85,6132.7,0.0
3097-NQYSN,1,0,1,2,Yes,Fiber optic,No,No,No,No,Yes,No,1,1,0,86.85,156.35,1.0
4304-XUMGI,1,0,0,50,Yes,DSL,Yes,Yes,Yes,No,No,Yes,24,1,0,75.15,3822.45,0.0
6016-LVTJQ,0,0,0,34,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,0,0,20.65,716.4,0.0
5458-CQJTA,0,0,0,65,No,DSL,Yes,No,No,Yes,Yes,Yes,24,1,0,74.8,4820.15,1.0
2357-COQEK,1,1,1,28,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,1,1,103.3,2890.65,1.0
9000-PLFUZ,1,0,1,60,No phone service,DSL,No,Yes,No,No,Yes,Yes,24,1,0,49.45,2907.55,0.0
4476-OSWTN,1,0,1,69,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,12,1,0,110.55,7610.1,0.0
3329-WDIOK,0,1,1,3,No phone service,DSL,No,Yes,No,No,Yes,Yes,1,1,1,50.6,155.35,1.0
8779-QRDMV,1,1,1,1,No phone service,DSL,No,No,Yes,No,No,Yes,1,1,1,39.65,39.65,1.0
0988-AADSA,0,0,0,72,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,24,0,0,80.85,5824.75,0.0
8648-PFRMP,1,1,1,14,No phone service,DSL,No,No,No,No,Yes,Yes,1,1,1,46.35,672.7,0.0
