customerID,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0042-RLHYP,0,1,1,69,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.7,1396.9,0.0
8003-EWNDZ,0,0,0,10,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,1,21.2,222.65,0.0
4450-DLLMH,0,0,0,2,No,Fiber optic,No,No,No,No,0,1,1,0,71.3,157.75,0.0
1215-FIGMP,0,0,0,60,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,89.9,5450.7,0.0
5876-QMYLD,0,1,1,23,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,20.05,415.1,0.0
0257-KXZGU,0,1,1,32,Yes,DSL,No,Yes,Yes,No,0,1,0,0,62.45,2045.55,0.0
5035-BVCXS,0,0,0,11,No,Fiber optic,No,Yes,No,No,0,1,1,0,75.9,866.4,0.0
5393-HJZSM,0,1,1,32,No,DSL,Yes,Yes,Yes,Yes,0,1,0,0,76.3,2404.15,0.0
1360-RCYRT,0,1,1,23,No phone service,DSL,No,No,No,Yes,0,1,1,0,30.35,678.75,0.0
0082-LDZUE,0,0,0,1,No,DSL,No,No,No,No,0,1,1,0,44.3,44.3,0.0
8894-JVDCV,0,0,0,62,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,12,1,0,115.05,7133.45,0.0
6283-GITPX,0,0,1,71,No,DSL,Yes,Yes,Yes,Yes,0,24,1,0,76.9,5522.7,0.0
7989-CHGTL,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.6,19.6,1.0
3319-DWOEP,1,1,0,6,No,Fiber optic,No,No,Yes,No,0,1,1,1,95.75,573.75,1.0
1363-TXLSL,1,1,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,70.3,70.3,1.0
4589-IUAJB,0,1,0,70,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,24.25,1724.15,0.0
7780-OTDSO,0,1,0,18,Yes,Fiber optic,Yes,No,No,No,0,1,1,1,99.4,1742.95,1.0
2272-WUSPA,0,1,0,72,Yes,Fiber optic,Yes,Yes,Yes,No,0,24,1,1,110.75,7751.7,0.0
0744-BIKKF,0,0,0,72,Yes,DSL,Yes,Yes,Yes,Yes,0,24,0,0,86.65,6224.8,0.0
5465-BUBFA,0,1,1,41,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.3,772.4,0.0
8603-IJWDN,0,0,0,1,Yes,Fiber optic,No,No,No,No,0,1,1,1,86.6,86.6,1.0
0515-YPMCW,0,0,1,1,No,Fiber optic,No,No,No,No,0,1,1,0,70.45,70.45,1.0
8883-ANODQ,0,1,1,68,Yes,Fiber optic,No,Yes,Yes,No,0,24,1,0,84.4,5746.75,0.0
1597-LHYNC,1,0,0,26,Yes,Fiber optic,Yes,Yes,No,No,0,1,1,1,95.0,2497.2,1.0
7729-XBTWX,0,1,1,66,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.75,1344.5,0.0
6161-ERDGD,0,1,1,71,Yes,DSL,Yes,No,Yes,Yes,0,12,0,1,85.45,6300.85,0.0
5294-IMHHT,0,1,0,53,Yes,Fiber optic,No,Yes,No,Yes,0,12,0,0,97.75,5043.2,0.0
0963-ZBDRN,0,0,0,32,No,Fiber optic,No,No,No,Yes,0,1,1,1,96.2,3183.4,1.0
3088-LHEFH,0,0,0,11,Yes,Fiber optic,Yes,No,No,No,0,1,1,0,79.0,929.3,0.0
5351-QESIO,0,0,1,1,No phone service,DSL,No,No,No,No,0,1,0,0,24.2,24.2,0.0
0014-BMAQU,0,1,0,63,Yes,Fiber optic,Yes,No,No,Yes,0,24,1,0,84.65,5377.8,0.0
2452-SNHFZ,0,0,0,47,No,Fiber optic,Yes,No,No,No,0,1,0,0,75.45,3545.1,0.0
6188-UXBBR,0,1,0,38,No,No,No internet service,No internet service,No internet service,No internet service,1,12,1,0,20.25,814.75,0.0
9513-DXHDA,0,0,0,27,No,DSL,Yes,No,Yes,Yes,0,12,0,1,81.7,2212.55,0.0
6765-MBQNU,0,1,0,26,Yes,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,26.0,684.05,0.0
6169-PGNCD,0,0,0,57,No,DSL,Yes,Yes,Yes,Yes,0,24,1,0,74.3,4166.35,0.0
1265-BCFEO,0,1,0,71,Yes,DSL,No,No,Yes,Yes,0,24,1,0,80.45,5662.25,0.0
8375-DKEBR,1,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,69.6,69.6,1.0
8165-CBKXO,0,1,1,66,No phone service,DSL,No,Yes,Yes,No,0,24,1,0,56.75,3708.4,0.0
4747-LCAQL,0,0,0,25,No,DSL,Yes,Yes,No,Yes,0,1,1,0,79.0,1902.0,0.0
0356-OBMAC,1,0,0,56,Yes,Fiber optic,No,Yes,Yes,Yes,0,24,1,0,99.9,5706.3,0.0
0577-WHMEV,0,1,0,16,Yes,Fiber optic,Yes,Yes,Yes,No,0,1,0,1,90.7,1374.9,0.0
6993-YCOBK,0,1,1,60,Yes,Fiber optic,Yes,No,Yes,Yes,0,24,1,1,110.6,6586.85,0.0
2359-KLTEK,0,1,1,41,No,Fiber optic,No,No,Yes,No,0,1,1,0,94.9,3848.0,0.0
6848-HJTXY,0,1,0,64,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.45,1208.6,0.0
3882-IYOIJ,0,1,1,60,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,0,0,115.25,6758.45,0.0
4683-WYDOU,0,1,0,62,Yes,Fiber optic,No,No,Yes,Yes,0,24,1,0,107.6,6912.7,0.0
7718-RXDGG,0,1,0,15,No,Fiber optic,No,No,No,No,0,1,1,0,68.6,1108.6,0.0
4632-XJMEX,0,0,1,53,No,DSL,Yes,Yes,No,Yes,0,12,0,0,62.85,3419.5,0.0
3523-QRQLL,0,1,1,22,No,DSL,No,Yes,No,No,0,12,1,0,69.5,1498.2,1.0
9402-CXWPL,0,0,0,70,Yes,Fiber optic,No,Yes,No,No,0,12,0,1,98.9,6838.6,0.0
2446-ZKVAF,0,1,0,18,Yes,DSL,No,Yes,No,No,0,1,0,0,56.8,1074.65,0.0
8337-UPOAQ,1,1,0,10,Yes,Fiber optic,No,No,Yes,No,0,1,1,1,89.8,914.3,1.0
0968-GSIKN,0,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,0,70.8,70.8,1.0
9170-CCKOU,0,1,0,17,Yes,Fiber optic,Yes,Yes,Yes,No,0,1,0,0,90.2,1454.15,1.0
2947-DOMLJ,0,0,1,1,No,DSL,Yes,No,No,No,0,1,0,0,50.6,50.6,1.0
3143-ILDAL,0,0,0,56,Yes,Fiber optic,No,Yes,No,Yes,0,1,1,1,94.45,5124.6,1.0
5955-EPOAZ,0,0,0,6,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,20.95,109.5,0.0
2252-JHJGE,0,0,0,61,Yes,Fiber optic,Yes,No,Yes,No,0,12,0,1,104.0,6363.45,0.0
9847-HNVGP,0,0,0,17,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.95,310.6,0.0
9214-EKVXR,0,0,0,1,No,DSL,No,No,No,No,0,1,1,0,44.0,44.0,0.0
9576-SYUHJ,0,0,0,37,Yes,Fiber optic,Yes,No,No,No,0,1,1,1,91.15,3369.25,0.0
5671-RQRLP,1,1,0,70,Yes,Fiber optic,No,No,No,No,0,24,1,0,75.65,5411.4,0.0
4742-DRORA,0,1,1,60,Yes,Fiber optic,Yes,No,Yes,No,0,12,1,0,95.4,5812.0,0.0
6481-ESCNL,0,0,0,29,Yes,Fiber optic,No,No,Yes,No,0,1,0,0,100.55,2878.75,0.0
6704-UTUKK,0,1,0,29,No phone service,DSL,No,No,No,No,0,1,1,1,45.9,1332.4,0.0
6994-ORCWG,0,0,0,14,Yes,DSL,No,Yes,No,No,0,12,1,0,54.25,773.2,0.0
4727-MCYZG,0,0,0,1,No,DSL,No,No,No,No,0,1,0,0,55.55,55.55,0.0
6082-OQFBA,0,1,1,23,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.65,436.9,0.0
3642-GKTCT,0,0,0,61,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,12,1,0,115.1,6993.65,0.0
2169-RRLFW,0,1,0,71,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.6,1888.25,0.0
5619-PTMIK,0,1,0,46,Yes,DSL,Yes,No,No,No,0,1,0,1,53.1,2459.8,0.0
6061-PQHMK,0,0,0,25,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.9,527.5,0.0
1493-AMTIE,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,20.2,20.2,1.0
5126-RCXYW,0,1,1,54,No phone service,DSL,No,No,Yes,Yes,0,24,0,0,46.0,2424.05,0.0
2386-OWURY,0,0,0,58,No,Fiber optic,No,No,No,Yes,0,1,1,1,95.3,5817.7,0.0
6987-XQSJT,1,0,0,54,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,79.5,4370.25,1.0
1766-GKNMI,0,0,0,29,Yes,Fiber optic,No,No,No,No,0,1,1,1,84.9,2516.2,0.0
1442-OKRJE,0,1,1,66,No,Fiber optic,Yes,Yes,Yes,No,0,12,1,0,103.15,7031.3,0.0
2887-JPYLU,0,0,1,41,No,DSL,No,No,No,No,0,1,0,0,45.2,1841.9,0.0
6463-HHXJR,0,1,1,71,Yes,Fiber optic,Yes,Yes,Yes,No,0,24,0,0,100.5,7030.65,0.0
4785-QRJHC,1,1,0,46,No phone service,DSL,No,Yes,Yes,Yes,0,12,1,0,59.9,2816.65,1.0
0730-BGQGF,0,1,1,71,Yes,DSL,Yes,Yes,Yes,Yes,0,24,0,0,90.3,6287.3,0.0
3006-XIMLN,0,0,1,2,Yes,Fiber optic,No,No,No,No,0,1,1,0,94.2,193.8,1.0
5339-TJFEK,0,1,1,62,Yes,Fiber optic,Yes,Yes,No,No,0,1,1,1,105.5,6487.2,0.0
8690-UPCZI,0,1,1,29,Yes,DSL,Yes,No,No,Yes,0,12,0,0,69.05,1958.45,0.0
0325-XBFAC,0,0,0,8,No,Fiber optic,No,No,Yes,No,0,1,1,1,94.7,740.3,1.0
9033-EOXWV,0,0,0,12,Yes,DSL,No,No,No,Yes,0,12,0,0,74.05,872.65,1.0
8625-AZYZY,0,1,0,24,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,104.65,2542.45,1.0
0867-MKZVY,0,1,0,20,Yes,Fiber optic,Yes,No,No,No,0,1,0,1,82.4,1592.35,1.0
4013-TLDHQ,0,0,0,19,No,Fiber optic,No,Yes,Yes,No,0,1,1,1,78.25,1490.95,1.0
6874-SGLHU,0,0,0,30,No,Fiber optic,No,Yes,No,No,0,12,1,0,97.0,3021.3,0.0
9027-YFHQJ,0,0,0,7,Yes,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,25.05,152.95,0.0
4501-UYKBC,1,0,0,46,Yes,DSL,No,No,Yes,Yes,0,12,1,0,69.1,3255.35,0.0
1574-DYCWE,0,1,1,51,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.95,1028.75,0.0
0459-SPZHJ,0,1,1,63,Yes,DSL,Yes,Yes,Yes,No,0,24,0,0,83.5,5435.0,0.0
6050-IJRHS,0,1,1,70,Yes,Fiber optic,No,Yes,Yes,No,0,12,1,1,106.5,7397.0,0.0
3014-WJKSM,0,1,0,29,No,Fiber optic,No,No,Yes,No,0,1,1,0,75.3,2263.4,0.0
2428-ZMCTB,0,0,0,10,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.75,208.25,0.0
6873-UDNLD,0,0,0,40,No,DSL,Yes,No,Yes,No,0,1,0,1,67.45,2731.0,0.0
5821-MMEIL,0,1,0,57,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.9,1115.6,0.0
8024-XNAFQ,1,0,0,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,24,1,0,107.4,7748.75,0.0
1641-BYBTK,0,0,1,6,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,20.2,98.35,0.0
3680-CTHUH,0,0,0,60,Yes,Fiber optic,Yes,Yes,Yes,Yes,0,12,1,0,116.6,7049.5,0.0
5950-AAAGJ,0,0,0,18,Yes,Fiber optic,No,No,No,No,0,1,0,0,84.3,1537.9,0.0
6959-UWKHF,0,0,0,1,No,DSL,No,No,No,No,0,1,1,1,42.9,42.9,1.0
1488-SYSFC,0,1,1,31,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,1,20.65,702.05,0.0
3038-PQIUY,0,0,0,38,Yes,DSL,Yes,Yes,Yes,No,0,1,1,0,66.15,2522.4,0.0
9932-WBWIK,0,0,0,11,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.35,215.25,0.0
4940-KHCWD,0,1,0,60,No phone service,DSL,Yes,Yes,No,Yes,0,24,0,0,37.7,2288.7,0.0
0913-XWSCN,0,1,1,55,Yes,Fiber optic,No,No,No,No,0,1,0,0,85.5,4713.4,0.0
5233-AOZUF,0,1,0,29,Yes,Fiber optic,No,No,No,No,0,1,1,1,74.95,2149.05,0.0
5960-MVTUK,0,0,0,3,No phone service,DSL,No,No,No,Yes,0,1,1,1,29.75,96.85,0.0
9318-NKNFC,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,18.85,18.85,1.0
4628-CTTLA,0,0,0,57,No phone service,DSL,No,Yes,No,No,0,1,1,1,39.3,2111.45,1.0
3537-HPKQT,0,1,0,55,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,77.75,4266.4,0.0
0221-NAUXK,0,0,1,10,No,No,No internet service,No internet service,No internet service,No internet service,1,12,1,0,19.95,219.5,0.0
3635-JBPSG,0,0,0,15,No phone service,DSL,No,Yes,No,No,0,24,1,0,38.8,603.0,0.0
1791-PQHBB,0,0,1,2,No,DSL,Yes,No,No,No,0,1,1,0,61.2,125.95,0.0
3308-DGHKL,0,0,0,69,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.3,1447.9,0.0
8980-WQFWL,0,0,0,35,No,DSL,No,No,Yes,No,0,1,1,1,62.1,2096.1,0.0
9039-RBEEE,0,0,0,39,No phone service,DSL,Yes,Yes,No,Yes,0,1,1,0,48.95,1880.85,1.0
7314-OXENN,0,0,0,2,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,82.0,184.65,1.0
5447-VYTKW,0,0,0,27,No,DSL,Yes,No,No,Yes,0,1,0,0,53.45,1461.45,0.0
5345-BMKWB,0,1,0,8,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.25,158.35,0.0
5857-XRECV,0,0,1,2,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,20.5,38.25,0.0
6967-QIQRV,0,1,1,15,No,Fiber optic,Yes,No,No,Yes,0,12,0,1,101.9,1667.25,0.0
4098-NAUKP,1,1,1,68,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,1,84.65,5683.6,0.0
0440-MOGPM,0,0,0,41,Yes,DSL,No,Yes,Yes,No,0,12,1,1,80.55,3263.9,0.0
8651-ENBZX,1,0,0,60,Yes,Fiber optic,No,No,Yes,Yes,0,12,1,1,106.0,6441.4,1.0
3247-MHJKM,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.2,20.2,0.0
1573-LGXBA,0,1,1,57,No,Fiber optic,No,Yes,Yes,No,0,12,1,0,97.55,5598.0,0.0
6257-RJOHI,0,0,0,4,No,DSL,No,No,No,Yes,0,1,1,0,50.8,202.3,0.0
9861-PDSZP,0,0,0,72,Yes,Fiber optic,No,Yes,Yes,Yes,0,24,1,0,108.05,7806.6,0.0
8868-GAGIO,0,1,0,45,Yes,Fiber optic,Yes,No,Yes,No,0,1,1,0,84.55,3713.95,0.0
7554-NEWDD,0,0,0,10,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.7,251.6,0.0
3066-RRJIO,0,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,0,69.95,69.95,1.0
4558-FANTW,0,1,1,17,No,Fiber optic,Yes,No,No,Yes,0,1,0,1,91.85,1574.45,1.0
5906-CVLHP,0,1,1,45,No,DSL,No,Yes,No,Yes,0,12,1,0,54.15,2319.8,1.0
3428-MMGUB,0,0,0,60,Yes,Fiber optic,No,No,Yes,No,0,24,1,1,89.55,5231.2,0.0
3874-EQOEP,0,0,0,7,Yes,Fiber optic,No,No,No,No,0,1,0,0,95.0,655.5,1.0
6646-JPPHA,1,0,0,14,No,Fiber optic,Yes,Yes,No,No,0,1,0,1,78.85,1043.8,0.0
7779-LGOVN,1,1,0,10,Yes,Fiber optic,No,No,No,No,0,1,1,1,86.65,856.65,1.0
6368-NWMCE,0,0,0,38,Yes,DSL,No,Yes,No,Yes,0,1,0,0,68.15,2656.3,0.0
8266-VBFQL,0,0,0,4,No,Fiber optic,No,No,Yes,Yes,0,1,1,1,90.4,356.65,0.0
7463-IFMQU,0,1,0,72,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,20.05,1423.65,0.0
4439-JMPMT,0,1,1,5,No,Fiber optic,No,No,No,Yes,0,1,1,1,85.75,470.95,1.0
4672-FOTSD,0,0,0,12,Yes,DSL,Yes,Yes,No,Yes,0,1,1,1,67.25,832.3,0.0
6116-RFVHN,0,1,0,34,Yes,Fiber optic,No,No,Yes,No,0,1,1,1,100.45,3414.65,0.0
9752-ZNQUT,0,0,0,1,No,DSL,No,Yes,No,No,0,1,1,1,48.6,48.6,0.0
5976-JCJRH,0,1,0,10,No,Fiber optic,No,No,No,No,0,1,1,1,70.3,738.2,1.0
7611-YKYTC,0,1,1,22,No,Fiber optic,Yes,No,No,No,0,1,0,0,75.0,1573.95,0.0
4826-DXMUP,0,0,1,35,No,DSL,No,No,No,Yes,0,12,1,0,72.1,2495.15,0.0
0774-IFUVM,0,1,1,11,Yes,DSL,Yes,No,No,No,0,1,1,0,65.15,723.35,0.0
5868-CZJDR,0,0,1,1,No phone service,DSL,No,Yes,No,No,0,1,1,0,31.35,31.35,1.0
2277-DJJDL,1,1,0,60,Yes,Fiber optic,No,No,No,Yes,0,1,1,1,99.0,6017.9,0.0
4891-NLUBA,0,1,1,61,No phone service,DSL,No,Yes,Yes,Yes,0,24,1,0,61.45,3751.15,0.0
4999-IEZLT,0,0,0,66,No phone service,DSL,No,No,No,Yes,0,12,0,0,29.45,1983.15,0.0
6861-XWTWQ,1,1,0,7,Yes,Fiber optic,No,No,Yes,No,0,1,1,1,99.25,665.45,1.0
2153-MREFK,0,1,0,37,Yes,Fiber optic,Yes,No,Yes,Yes,0,12,1,1,99.2,3754.6,1.0
3721-WKIIL,0,0,0,27,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.6,561.15,0.0
9746-YKGXB,0,1,1,52,No phone service,DSL,Yes,No,Yes,No,0,12,0,0,44.25,2276.1,0.0
8999-XXGNS,1,1,0,72,Yes,Fiber optic,No,Yes,Yes,No,0,12,1,0,105.75,7629.85,0.0
4104-PVRPS,0,1,0,24,No,DSL,Yes,No,No,Yes,0,1,0,0,53.6,1315.35,0.0
5150-ITWWB,1,0,0,3,Yes,Fiber optic,No,No,No,No,0,1,1,1,94.85,335.75,0.0
2560-PPCHE,0,0,0,65,Yes,Fiber optic,No,Yes,No,Yes,0,12,1,0,105.05,6744.25,0.0
8100-PNJMH,0,1,1,68,Yes,DSL,Yes,Yes,Yes,Yes,0,24,1,0,88.85,6132.7,0.0
7159-NOKYQ,0,1,0,67,Yes,Fiber optic,No,Yes,Yes,No,0,24,1,1,93.15,6368.2,0.0
1587-FKLZB,1,1,1,66,Yes,Fiber optic,No,No,Yes,No,0,1,1,0,99.5,6822.15,1.0
5924-IFQTT,0,1,1,13,Yes,DSL,No,Yes,Yes,Yes,0,1,1,1,72.8,930.05,0.0
7683-CBDKJ,0,1,1,14,No,DSL,Yes,Yes,No,No,0,1,1,1,65.45,937.6,1.0
7096-UCLNH,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.05,20.05,0.0
6815-ABQFQ,0,1,0,56,Yes,Fiber optic,No,Yes,No,Yes,0,12,1,1,107.25,6033.3,0.0
0019-EFAEP,0,0,0,72,Yes,Fiber optic,Yes,Yes,Yes,No,0,24,1,0,101.3,7261.25,0.0
3995-WFCSM,0,0,0,2,No,DSL,No,No,Yes,No,0,1,0,1,60.85,111.4,0.0
3154-HMWUU,0,1,0,60,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,20.5,1198.8,0.0
8118-TJAFG,0,1,1,9,No,Fiber optic,No,Yes,No,Yes,0,1,1,1,101.5,906.85,0.0
2869-ADAWR,0,0,0,45,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,89.3,4016.85,1.0
2055-BFOCC,1,1,0,63,No,DSL,Yes,Yes,Yes,Yes,0,12,1,0,84.0,5329.55,0.0
5067-DGXLL,0,0,0,2,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,20.25,36.8,0.0
4390-KYULV,0,1,0,3,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,20.55,51.15,1.0
3873-WOSBC,0,1,0,67,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,25.6,1784.9,0.0
8645-KOMJQ,0,1,1,69,Yes,DSL,No,Yes,Yes,Yes,0,24,1,0,81.95,5601.4,0.0
4828-FAZPK,0,1,1,16,Yes,Fiber optic,No,Yes,No,No,0,1,1,0,79.95,1267.95,0.0
9921-ZVRHG,0,0,0,14,Yes,Fiber optic,No,No,Yes,No,0,1,1,1,80.45,1072.0,1.0
6618-RYATB,0,0,0,1,Yes,Fiber optic,No,No,Yes,No,0,1,1,0,79.55,79.55,1.0
7143-BQIBA,0,0,0,10,No,DSL,Yes,No,No,Yes,0,1,0,0,62.25,612.95,0.0
3855-ONCAR,0,1,1,4,No,Fiber optic,No,No,No,No,0,1,1,0,78.9,299.75,0.0
0754-EEBDC,0,1,1,4,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.9,76.65,0.0
2452-MRMZF,1,1,0,72,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,25.7,1937.4,0.0
2636-ALXXZ,1,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,69.6,69.6,1.0
0281-CNTZX,0,1,0,63,No,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,19.95,1234.8,0.0
8614-VGMMV,0,0,0,15,Yes,DSL,No,No,No,No,0,1,1,1,49.1,679.55,1.0
4933-BSAIP,0,1,0,40,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.1,780.1,0.0
6100-FJZDG,0,1,1,26,No,No,No internet service,No internet service,No internet service,No internet service,1,12,1,0,20.05,505.9,0.0
2659-VXMWZ,0,1,1,67,Yes,Fiber optic,Yes,Yes,Yes,No,0,12,1,1,111.3,7482.1,1.0
8309-IEYJD,1,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,0,70.6,70.6,0.0
3411-WLRSQ,1,1,0,3,No,Fiber optic,No,Yes,No,No,0,1,1,0,74.6,239.05,0.0
5696-JVVQY,0,1,1,48,No,DSL,Yes,Yes,Yes,No,0,24,1,0,70.1,3238.4,0.0
4795-KTRTH,1,1,0,5,Yes,Fiber optic,No,Yes,No,No,0,1,1,1,81.0,371.65,1.0
1036-GUDCL,0,1,1,60,No,DSL,Yes,Yes,No,Yes,0,1,1,0,79.05,4663.4,0.0
0708-LGSMF,0,1,0,13,Yes,DSL,Yes,No,No,No,0,1,1,1,65.85,902.25,0.0
9814-AOUDH,0,0,0,53,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.5,1050.5,0.0
4513-CXYIX,1,1,0,71,Yes,Fiber optic,Yes,No,No,No,0,24,1,0,80.7,5676.0,0.0
7663-ZTEGJ,0,0,1,29,Yes,Fiber optic,No,Yes,Yes,Yes,0,12,0,0,100.55,2830.45,0.0
2446-PLQVO,0,0,0,1,No,Fiber optic,No,No,No,No,0,1,1,1,70.3,70.3,1.0
0280-XJGEX,0,0,0,49,Yes,Fiber optic,No,Yes,Yes,No,0,1,1,0,103.7,5036.3,1.0
9959-WOFKT,0,0,1,71,Yes,Fiber optic,Yes,No,Yes,No,0,24,0,0,106.7,7382.25,0.0
4310-KEDTB,0,0,1,26,No phone service,DSL,No,No,Yes,No,0,1,1,0,29.8,786.5,0.0
1704-NRWYE,1,0,0,9,No,Fiber optic,No,No,No,No,0,1,1,1,80.85,751.65,1.0
2262-SLNVK,0,0,0,1,No,Fiber optic,No,No,No,No,0,1,0,1,70.1,70.1,0.0
6064-PUPMC,0,1,1,23,No,DSL,Yes,No,No,Yes,0,12,0,0,57.2,1423.35,0.0
4007-NHVHI,1,0,0,56,Yes,Fiber optic,Yes,Yes,No,No,0,1,1,1,96.85,5219.65,0.0
5619-XZZKR,0,0,0,4,No,No,No internet service,No internet service,No internet service,No internet service,1,12,0,0,19.95,68.2,0.0
8785-EPNCG,0,0,0,11,Yes,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,23.15,245.2,1.0
4808-YNLEU,0,1,0,35,No,DSL,Yes,No,No,No,0,12,1,0,62.15,2215.45,0.0
8325-QRPZR,0,0,0,7,No,Fiber optic,No,No,Yes,No,0,1,1,1,75.15,525.0,0.0
0310-VQXAM,0,0,0,9,No,No,No internet service,No internet service,No internet service,No internet service,1,1,0,0,19.85,178.8,0.0
7120-RFMVS,0,0,0,1,Yes,Fiber optic,No,No,No,No,0,1,0,1,84.5,84.5,1.0
3877-JRJIP,0,0,0,1,Yes,DSL,No,No,No,No,0,1,1,1,59.85,59.85,1.0
8780-RSYYU,0,0,0,25,No,No,No internet service,No internet service,No internet service,No internet service,1,1,1,0,19.2,532.1,0.0
3957-HHLMR,0,1,1,70,Yes,DSL,Yes,No,No,No,0,12,0,0,65.2,4543.15,0.0
1842-EZJMK,0,1,1,50,Yes,Fiber optic,No,Yes,No,Yes,0,1,0,1,103.7,5071.05,1.0
4939-KYYPY,0,0,0,27,Yes,DSL,No,No,Yes,Yes,0,1,0,1,59.45,1611.65,0.0
5385-SUIRI,1,1,0,52,Yes,Fiber optic,Yes,No,Yes,No,0,1,1,1,104.2,5568.35,1.0
4198-VFOEA,0,0,0,12,No phone service,DSL,Yes,No,No,Yes,0,12,1,0,33.6,435.45,0.0
2580-ASVVY,0,1,0,37,No phone service,DSL,Yes,No,No,Yes,0,24,0,1,45.4,1593.1,0.0
5143-EGQFK,1,0,0,10,No phone service,DSL,No,No,No,Yes,0,1,1,1,29.65,291.4,1.0
7996-BPXHY,0,1,1,13,Yes,No,No internet service,No internet service,No internet service,No internet service,1,24,1,0,25.0,332.5,0.0
6175-IRFIT,0,0,0,5,No,Fiber optic,No,No,No,No,0,1,0,0,78.75,426.35,0.0
7977-HXJKU,0,0,1,21,No,No,No internet service,No internet service,No internet service,No internet service,1,24,0,0,19.6,397.0,0.0
1600-DILPE,0,0,0,12,No,DSL,No,No,No,No,0,1,1,0,45.0,524.35,0.0
4872-VXRIL,0,0,0,56,Yes,DSL,Yes,Yes,No,Yes,0,12,1,0,64.65,3665.55,0.0
2657-ALMWY,1,1,0,26,No,Fiber optic,No,Yes,No,No,0,1,0,1,84.95,2169.75,1.0
5312-UXESG,0,0,0,41,Yes,Fiber optic,No,No,Yes,No,0,1,0,0,98.05,3990.6,0.0
0220-EBGCE,0,0,0,2,No,Fiber optic,No,No,Yes,No,0,1,1,1,85.85,167.3,1.0
